ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi_ok,adx_slope_ok,rsi,adx_slope,low
2026-01-28 11:00:00-05:00,GOOGL,B,flip_armed,LONG,2228.833171191784,corrective,,,,,,
2026-01-28 11:15:00-05:00,GOOGL,B,pullback_entry,LONG,2245.8555879316086,,1.0,,,58.08430746672721,1.1893212890761546,2286.9050292551683
2026-01-29 11:15:00-05:00,GOOGL,B,flip_armed,SHORT,2393.5367273987677,corrective,,,,,,
2026-01-29 11:30:00-05:00,GOOGL,B,pullback_entry,SHORT,2375.678490534811,,1.0,,,47.80386302697109,0.6631938909993593,2322.53675388174
2026-02-02 13:45:00-05:00,GOOGL,B,flip_armed,LONG,2139.062628712268,corrective,,,,,,
2026-02-02 14:00:00-05:00,GOOGL,B,pullback_entry,LONG,2163.2954840358925,,1.0,,,60.88052103710923,1.1998737476065244,2197.055667035419
2026-02-03 13:45:00-05:00,GOOGL,B,flip_armed,SHORT,2323.9166693781376,corrective,,,,,,
2026-02-03 14:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,False,False,52.45669303031007,-3.315152187419237,
2026-02-03 14:15:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,False,False,56.476997458586446,-1.784032479341171,
2026-02-03 14:30:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,3.0,False,False,53.11409355324239,-1.529170696578145,
2026-02-03 14:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,4.0,False,False,54.65692074006614,-3.2961674223649773,
2026-02-03 15:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,5.0,False,True,58.98965038944194,0.388389003877446,
2026-02-03 15:15:00-05:00,GOOGL,B,reflip_disarm,SHORT,,,6.0,,,,,
2026-02-03 15:15:00-05:00,GOOGL,B,flip_armed,LONG,2270.6576935868497,corrective,,,,,,
2026-02-03 15:30:00-05:00,GOOGL,B,pullback_entry,LONG,2283.195367151936,,1.0,,,66.64691346612474,4.385338143652337,2313.4257227897774
2026-02-04 12:00:00-05:00,GOOGL,B,flip_armed,SHORT,2380.0896743978237,corrective,,,,,,
2026-02-04 12:15:00-05:00,GOOGL,B,pullback_entry,SHORT,2351.3764300598123,,1.0,,,41.66039432155502,2.3479494962623875,2277.274557230378
2026-02-05 10:45:00-05:00,GOOGL,B,flip_armed,LONG,2277.3768365553738,corrective,,,,,,
2026-02-05 11:00:00-05:00,GOOGL,B,pullback_entry,LONG,2291.518210514763,,1.0,,,62.74761748672964,5.142426025487833,2329.9753655456425
2026-02-06 12:30:00-05:00,GOOGL,B,flip_armed,SHORT,2515.965590230401,corrective,,,,,,
2026-02-06 12:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,True,False,49.133234978385005,-1.1223517204317233,
2026-02-06 13:00:00-05:00,GOOGL,B,pullback_entry,SHORT,2474.619565944112,,2.0,,,43.554956925814295,1.941077672460601,2407.471277479973
2026-02-09 10:30:00-05:00,GOOGL,B,flip_armed,LONG,2398.4509059208663,trending,,,,,,
2026-02-09 10:45:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,1.0,False,True,49.0721473845953,1.8892184033336719,
2026-02-09 11:00:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,2.0,False,False,48.0039675649905,-0.698824730517174,
2026-02-09 11:15:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,3.0,False,False,49.095252715920324,-2.8548521032678806,
2026-02-09 11:30:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,4.0,True,False,50.615909045860946,-1.7970657531974439,
2026-02-09 11:45:00-05:00,GOOGL,B,pullback_entry,LONG,2398.4509059208663,,5.0,,,56.096359501769236,2.4065679708510395,2417.067167364313
2026-02-09 15:45:00-05:00,GOOGL,B,flip_armed,SHORT,2546.25516546898,corrective,,,,,,
2026-02-10 09:30:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,True,False,49.61531113918381,-0.5509007136176862,
2026-02-10 09:45:00-05:00,GOOGL,B,pullback_entry,SHORT,2530.8673387105864,,2.0,,,46.63498167834242,0.5713918669186171,2478.3714483112426
2026-02-10 13:45:00-05:00,GOOGL,B,flip_armed,LONG,2432.352552325929,corrective,,,,,,
2026-02-10 14:00:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,1.0,False,True,49.88971897501622,4.210906904288052,
2026-02-10 14:15:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,2.0,False,True,48.27711691570918,2.297713519511852,
2026-02-10 14:30:00-05:00,GOOGL,B,pullback_entry,LONG,2432.352552325929,,3.0,,,51.09362766245227,1.96946873101016,2462.7872963914233
2026-02-11 10:15:00-05:00,GOOGL,B,flip_armed,SHORT,2496.5479271646263,corrective,,,,,,
2026-02-11 10:30:00-05:00,GOOGL,B,pullback_entry,SHORT,2483.482412781298,,1.0,,,37.840802470412875,0.7718503606125218,2423.6459548204202
2026-02-12 09:30:00-05:00,GOOGL,B,flip_armed,SHORT,2489.071200645081,trending,,,,,,
2026-02-12 09:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,True,False,47.365856126923205,-3.4499959926021972,
2026-02-12 10:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,True,False,49.02610851391421,-4.313704536302662,
2026-02-12 10:15:00-05:00,GOOGL,B,pullback_entry,SHORT,2482.196518043801,,3.0,,,42.1449696850863,0.3377903183378166,2415.471070864931
2026-02-12 14:00:00-05:00,GOOGL,B,flip_armed,LONG,2361.478470858742,trending,,,,,,
2026-02-12 14:15:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,1.0,True,False,54.17813208868524,-1.8819311490414101,
2026-02-12 14:30:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,2.0,True,False,53.96159376008334,-1.1526255955730669,
2026-02-12 14:45:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,3.0,True,False,51.9245092969988,-3.3025874156902546,
2026-02-12 15:00:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,4.0,False,False,46.54654800281329,-1.5384114182509805,
2026-02-12 15:15:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,5.0,True,False,52.10676398122554,-1.3186383585008379,
2026-02-12 15:30:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,6.0,False,False,47.261068914028286,-1.5348760334524876,
2026-02-12 15:45:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,7.0,False,True,43.64951680409249,1.9970540153792626,
2026-02-13 09:30:00-05:00,GOOGL,B,reflip_disarm,LONG,,,8.0,,,,,
2026-02-13 09:30:00-05:00,GOOGL,B,flip_armed,SHORT,2454.1519394012216,corrective,,,,,,
2026-02-13 09:45:00-05:00,GOOGL,B,pullback_entry,SHORT,2450.949046977068,,1.0,,,43.99294162282645,2.725721281923658,2388.764027726841
2026-02-13 11:15:00-05:00,GOOGL,B,flip_armed,LONG,2403.9844215119256,corrective,,,,,,
2026-02-13 11:30:00-05:00,GOOGL,B,pullback_entry,LONG,2423.5490780585255,,1.0,,,64.82695409813547,3.878908376801931,2463.1039654634046
2026-02-16 14:30:00-05:00,GOOGL,B,flip_armed,SHORT,2727.4098189392107,trending,,,,,,
2026-02-16 14:45:00-05:00,GOOGL,B,pullback_entry,SHORT,2713.8651465707435,,1.0,,,47.7335383331756,1.5304061363873345,2651.7653424903847
2026-02-17 13:15:00-05:00,GOOGL,B,flip_armed,LONG,2561.9512762229583,trending,,,,,,
2026-02-17 13:30:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,1.0,False,False,44.36779523141762,-3.1283705292376247,
2026-02-17 13:45:00-05:00,GOOGL,B,pullback_gate_fail,LONG,,,2.0,False,False,48.21942385265058,-2.6814604536322513,
2026-02-17 14:00:00-05:00,GOOGL,B,pullback_entry,LONG,2580.533850438064,,3.0,,,52.19402761092994,0.9588723612202088,2622.83465523991
2026-02-17 15:45:00-05:00,GOOGL,B,flip_armed,SHORT,2650.0880615662754,corrective,,,,,,
2026-02-18 09:30:00-05:00,GOOGL,B,pullback_entry,SHORT,2632.293206540832,,1.0,,,38.546527107444206,3.623494017804333,2572.0733130376225
2026-02-19 11:30:00-05:00,GOOGL,B,flip_armed,SHORT,2689.053720582105,trending,,,,,,
2026-02-19 11:45:00-05:00,GOOGL,B,pullback_entry,SHORT,2665.3747142519132,,1.0,,,40.42758724008423,1.3612030419343526,2590.5734538998768
2026-02-19 14:00:00-05:00,GOOGL,B,flip_armed,LONG,2593.288100047225,trending,,,,,,
2026-02-19 14:15:00-05:00,GOOGL,B,pullback_entry,LONG,2594.947184007291,,1.0,,,53.029749746012904,1.7044458899019972,2639.779861330658
2026-02-23 10:00:00-05:00,GOOGL,B,flip_armed,SHORT,2751.189792573639,trending,,,,,,
2026-02-23 10:15:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,True,False,45.869447239887606,-0.65711290957967,
2026-02-23 10:30:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,False,False,52.018751798000835,-3.199637540310885,
2026-02-23 10:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,3.0,True,False,47.37653592319275,-2.164780166143572,
2026-02-23 11:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,4.0,True,False,45.5377405773232,-2.8471880812851076,
2026-02-23 11:15:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,5.0,True,False,45.12353900176509,-2.440446926815806,
2026-02-23 11:30:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,6.0,False,True,56.41982676843058,2.907044054992941,
2026-02-23 11:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,7.0,False,True,53.275790417018854,2.5833020973271026,
2026-02-23 12:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,8.0,False,True,55.69913699590546,2.2142589405660935,
2026-02-23 12:15:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,9.0,False,True,55.41420180043006,2.2012161132588304,
2026-02-23 12:30:00-05:00,GOOGL,B,reflip_disarm,SHORT,,,10.0,,,,,
2026-02-23 12:30:00-05:00,GOOGL,B,flip_armed,LONG,2693.067954454596,trending,,,,,,
2026-02-23 12:45:00-05:00,GOOGL,B,pullback_entry,LONG,2715.343941270197,,1.0,,,65.973290165255,5.212265313150617,2761.3067166687524
2026-02-24 09:45:00-05:00,GOOGL,B,flip_armed,SHORT,2828.7266089011496,corrective,,,,,,
2026-02-24 10:00:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,True,False,41.41884407970315,-0.6715256604850879,
2026-02-24 10:15:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,True,False,41.613852307943475,-0.5755934232729274,
2026-02-24 10:30:00-05:00,GOOGL,B,pullback_entry,SHORT,2786.941333624645,,3.0,,,38.125690617889866,1.3046934593838486,2716.205540684575
2026-02-24 12:00:00-05:00,GOOGL,B,flip_armed,LONG,2703.723574027752,trending,,,,,,
2026-02-24 12:15:00-05:00,GOOGL,B,pullback_entry,LONG,2720.487698334032,,1.0,,,54.64417198497395,0.6312262050652038,2774.4308777508327
2026-02-26 14:00:00-05:00,GOOGL,B,flip_armed,SHORT,2970.6245366462426,corrective,,,,,,
2026-02-26 14:15:00-05:00,GOOGL,B,pullback_entry,SHORT,2965.366344712632,,1.0,,,48.0605971465546,0.769090993408728,2908.0723771649814
2026-02-27 14:15:00-05:00,GOOGL,B,flip_armed,LONG,2857.1567784723547,corrective,,,,,,
2026-02-27 14:30:00-05:00,GOOGL,B,pullback_entry,LONG,2863.061645060238,,1.0,,,55.57406826076671,3.4384988741766875,2911.386736578263
2026-03-02 10:45:00-05:00,GOOGL,B,flip_armed,SHORT,2923.7686353703207,corrective,,,,,,
2026-03-02 11:00:00-05:00,GOOGL,B,pullback_entry,SHORT,2919.106723241657,,1.0,,,44.85737416913933,3.7332774078220226,2865.20989489553
2026-03-04 14:30:00-05:00,GOOGL,B,flip_armed,SHORT,3133.240849040094,corrective,,,,,,
2026-03-04 14:45:00-05:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,False,False,50.91573710632559,-0.5796418903750684,
2026-03-04 15:00:00-05:00,GOOGL,B,pullback_entry,SHORT,3110.7062552633233,,2.0,,,47.16966303589058,1.2998991129358153,3037.5712467228323
2026-03-05 11:30:00-05:00,GOOGL,B,flip_armed,LONG,3003.5618308426183,corrective,,,,,,
2026-03-05 11:45:00-05:00,GOOGL,B,pullback_entry,LONG,3034.110914124765,,1.0,,,63.208879330978455,2.2009567317950456,3087.6651480655596
2026-03-09 09:45:00-04:00,GOOGL,B,flip_armed,SHORT,3336.0544919689546,corrective,,,,,,
2026-03-09 10:00:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,False,True,55.181664395589856,1.0553821281388736,
2026-03-09 10:15:00-04:00,GOOGL,B,pullback_entry,SHORT,3327.592240764275,,2.0,,,48.422938093163374,1.0975723549437788,3241.7519550037564
2026-03-11 09:30:00-04:00,GOOGL,B,flip_armed,LONG,3032.3358704347893,corrective,,,,,,
2026-03-11 09:45:00-04:00,GOOGL,B,pullback_entry,LONG,3048.007027266344,,1.0,,,51.27043769410067,0.03914636868618615,3097.067368755411
2026-03-11 14:00:00-04:00,GOOGL,B,flip_armed,LONG,3069.99140004991,trending,,,,,,
2026-03-11 14:15:00-04:00,GOOGL,B,pullback_entry,LONG,3077.348025535737,,1.0,,,54.93201802448109,1.685516673173776,3124.977816089533
2026-03-12 10:45:00-04:00,GOOGL,B,flip_armed,SHORT,3192.671921153032,trending,,,,,,
2026-03-12 11:00:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,False,False,50.5099961945546,-0.25635304199057884,
2026-03-12 11:15:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,True,False,49.897609451079965,-0.219731178849063,
2026-03-12 11:30:00-04:00,GOOGL,B,pullback_entry,SHORT,3181.382587963118,,3.0,,,44.30539875348203,2.5179281359450805,3106.7727388772682
2026-03-16 14:30:00-04:00,GOOGL,B,flip_armed,SHORT,3381.637892781039,trending,,,,,,
2026-03-16 14:45:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,1.0,False,False,51.87733728907436,-6.789974485584352,
2026-03-16 15:00:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,2.0,False,False,50.93631851304568,-5.310041857452404,
2026-03-16 15:15:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,3.0,False,False,58.51904774810676,-3.771815983283318,
2026-03-16 15:30:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,4.0,False,False,59.23612684539089,-2.72178808063461,
2026-03-16 15:45:00-04:00,GOOGL,B,pullback_gate_fail,SHORT,,,5.0,False,False,59.869709237707376,-2.332961211972517,
2026-03-17 09:30:00-04:00,GOOGL,B,reflip_disarm,SHORT,,,6.0,,,,,
2026-03-17 09:30:00-04:00,GOOGL,B,flip_armed,LONG,3255.567070101747,trending,,,,,,
2026-03-17 09:45:00-04:00,GOOGL,B,pullback_entry,LONG,3272.18347297875,,1.0,,,63.35371727555043,0.6335457833110425,3335.6663741449165
2026-03-18 13:30:00-04:00,GOOGL,B,flip_armed,LONG,3184.32012444107,corrective,,,,,,
2026-03-18 13:45:00-04:00,GOOGL,B,pullback_entry,LONG,3215.016672121246,,1.0,,,56.35488186272131,1.1565040901512162,3264.06478623458
2024-04-18 12:15:00-04:00,IWM,B,flip_armed,SHORT,194.54525146780924,corrective,,,,,,
2024-04-18 12:30:00-04:00,IWM,B,pullback_entry,SHORT,193.34658203075762,,1.0,,,36.488137484907526,2.8999093870286963,188.65985709668814
2024-04-19 12:15:00-04:00,IWM,B,flip_armed,LONG,178.91024765681288,corrective,,,,,,
2024-04-19 12:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,1.0,True,False,52.17960570127156,-3.0143646480304653,
2024-04-19 12:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,2.0,True,False,52.89269847919384,-2.2394291165376643,
2024-04-19 13:00:00-04:00,IWM,B,pullback_gate_fail,LONG,,,3.0,False,False,48.711491473463106,-4.2830092080249145,
2024-04-19 13:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,4.0,False,False,46.656641501882056,-4.15417962741509,
2024-04-19 13:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,5.0,True,False,51.30735350623308,-4.013021737293407,
2024-04-19 13:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,6.0,True,False,55.60713370811668,-1.2886629557391203,
2024-04-19 14:00:00-04:00,IWM,B,pullback_gate_fail,LONG,,,7.0,True,False,54.041669140314966,-1.1045682477763847,
2024-04-19 14:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,8.0,True,False,55.55563563889081,-1.1619026414270408,
2024-04-19 14:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,9.0,True,False,52.33651445642455,-0.995916549794611,
2024-04-19 14:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,10.0,True,False,55.46059510226042,-3.523217714844158,
2024-04-19 15:00:00-04:00,IWM,B,window_expired,LONG,,,11.0,,,,,
2024-04-19 15:45:00-04:00,IWM,B,flip_armed,SHORT,185.5408071394227,corrective,,,,,,
2024-04-22 09:30:00-04:00,IWM,B,pullback_entry,SHORT,185.08429538821701,,1.0,,,39.32439979810468,4.764782492595877,180.9050215005263
2024-04-23 13:30:00-04:00,IWM,B,flip_armed,LONG,168.48632345410417,trending,,,,,,
2024-04-23 13:45:00-04:00,IWM,B,pullback_entry,LONG,169.80096882047334,,1.0,,,56.40686571256252,2.4534803279750044,172.81078958547823
2024-04-24 14:30:00-04:00,IWM,B,flip_armed,SHORT,176.24147061671678,trending,,,,,,
2024-04-24 14:45:00-04:00,IWM,B,pullback_entry,SHORT,175.38935421985707,,1.0,,,37.61503563730855,2.8276706342899125,170.86983565114272
2024-04-25 11:15:00-04:00,IWM,B,flip_armed,LONG,171.19874306933414,trending,,,,,,
2024-04-25 11:30:00-04:00,IWM,B,pullback_entry,LONG,171.9388521325118,,1.0,,,57.8214808580643,1.5851624794817099,174.43601861436397
2024-04-25 13:15:00-04:00,IWM,B,flip_armed,SHORT,174.77022333313784,trending,,,,,,
2024-04-25 13:30:00-04:00,IWM,B,pullback_entry,SHORT,174.73716470342936,,1.0,,,46.13728001860316,2.3596765632398444,171.13275177102548
2024-04-26 10:00:00-04:00,IWM,B,flip_armed,LONG,167.77040940738763,corrective,,,,,,
2024-04-26 10:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,1.0,True,False,50.346836935546285,-1.894821154751483,
2024-04-26 10:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,2.0,True,False,52.91518758683573,-2.489900717423602,
2024-04-26 10:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,3.0,False,False,49.34547386799867,-4.172611164933446,
2024-04-26 11:00:00-04:00,IWM,B,pullback_gate_fail,LONG,,,4.0,False,False,44.16684355655752,-2.5255450986676173,
2024-04-26 11:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,5.0,False,True,42.71980528207482,0.2169196178853241,
2024-04-26 11:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,6.0,False,False,47.636607319616274,-1.8073740147783823,
2024-04-26 11:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,7.0,False,False,43.17321874275676,-0.15431329731760002,
2024-04-26 12:00:00-04:00,IWM,B,pullback_gate_fail,LONG,,,8.0,False,True,41.65186354832846,0.05737666243841133,
2024-04-26 12:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,9.0,False,True,46.021334441003106,0.04917999637578063,
2024-04-26 12:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,10.0,False,False,45.1078976140211,-1.8011156052278814,
2024-04-26 12:45:00-04:00,IWM,B,window_expired,LONG,,,11.0,,,,,
2024-05-01 15:00:00-04:00,IWM,B,flip_armed,SHORT,185.9475635539184,corrective,,,,,,
2024-05-01 15:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,1.0,False,False,53.53406457460894,-0.6078989848658694,
2024-05-01 15:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,2.0,False,False,53.11523599748104,-0.5210562727421717,
2024-05-01 15:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,3.0,False,False,57.103698974530566,-0.6660441972211331,
2024-05-02 09:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,4.0,False,True,61.00280357720705,1.746074494338984,
2024-05-02 09:45:00-04:00,IWM,B,reflip_disarm,SHORT,,,5.0,,,,,
2024-05-02 09:45:00-04:00,IWM,B,flip_armed,LONG,181.9460264605076,corrective,,,,,,
2024-05-02 10:00:00-04:00,IWM,B,pullback_entry,LONG,182.94919499996183,,1.0,,,65.10287487202163,4.300296312378187,186.02307206039345
2024-05-03 13:00:00-04:00,IWM,B,flip_armed,LONG,179.1315477110072,corrective,,,,,,
2024-05-03 13:15:00-04:00,IWM,B,pullback_entry,LONG,181.04578015764488,,1.0,,,60.275734894782744,2.956927643065569,183.61398737910937
2024-05-07 10:00:00-04:00,IWM,B,flip_armed,SHORT,198.97006064553176,corrective,,,,,,
2024-05-07 10:15:00-04:00,IWM,B,pullback_entry,SHORT,197.73787002146375,,1.0,,,38.82472146007165,5.600885538330495,192.82084298812697
2024-05-08 10:15:00-04:00,IWM,B,flip_armed,SHORT,198.27672462642232,corrective,,,,,,
2024-05-08 10:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,1.0,True,False,42.420340780847816,-0.39857883015105955,
2024-05-08 10:45:00-04:00,IWM,B,pullback_entry,SHORT,196.33134349810615,,2.0,,,38.14113916745099,2.167826273888629,191.89419874505913
2024-05-09 09:45:00-04:00,IWM,B,flip_armed,SHORT,196.81119832328864,trending,,,,,,
2024-05-09 10:00:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,1.0,True,False,45.223141426117216,-3.7111336926619707,
2024-05-09 10:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,2.0,True,False,41.050002328720616,-0.7795207257080854,
2024-05-09 10:30:00-04:00,IWM,B,pullback_entry,SHORT,196.07196288879473,,3.0,,,46.976429099780376,1.0900026861297718,191.18381773664763
2024-05-10 13:15:00-04:00,IWM,B,flip_armed,SHORT,198.19946493308848,trending,,,,,,
2024-05-10 13:30:00-04:00,IWM,B,pullback_entry,SHORT,196.5032968744047,,1.0,,,41.09939024975625,1.6480488319058963,191.51844748565313
2024-05-10 15:45:00-04:00,IWM,B,flip_armed,LONG,191.31430367365658,trending,,,,,,
2024-05-13 09:30:00-04:00,IWM,B,pullback_entry,LONG,192.59069394496547,,1.0,,,59.319563326728264,2.45454342939518,195.7196686617559
2024-05-14 14:00:00-04:00,IWM,B,flip_armed,LONG,187.5534551773811,corrective,,,,,,
2024-05-14 14:15:00-04:00,IWM,B,pullback_gate_fail,LONG,,,1.0,False,False,47.17358945742207,-1.9488640507060317,
2024-05-14 14:30:00-04:00,IWM,B,pullback_gate_fail,LONG,,,2.0,False,False,45.32867981114339,-2.6249861840612745,
2024-05-14 14:45:00-04:00,IWM,B,pullback_gate_fail,LONG,,,3.0,False,False,44.09537241371051,-1.1548410312163888,
2024-05-14 15:00:00-04:00,IWM,B,pullback_gate_fail,LONG,,,4.0,False,True,39.31012399255251,1.1983848768197731,
2024-05-14 15:15:00-04:00,IWM,B,reflip_disarm,LONG,,,5.0,,,,,
2024-05-14 15:15:00-04:00,IWM,B,flip_armed,SHORT,191.7524259964289,corrective,,,,,,
2024-05-14 15:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,1.0,True,False,44.55411943029712,-2.5788144863543963,
2024-05-14 15:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,2.0,True,False,49.01425765085247,-0.2674344217370006,
2024-05-15 09:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,3.0,False,True,53.457947194507675,2.5477851336345267,
2024-05-15 09:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,4.0,False,True,50.88947712983568,2.1838158288295944,
2024-05-15 10:00:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,5.0,False,True,50.67281365732444,0.8411824406778905,
2024-05-15 10:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,6.0,True,False,44.279794404929525,-2.0584787530141675,
2024-05-15 10:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,7.0,True,False,46.13490098971105,-1.7644103597264298,
2024-05-15 10:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,8.0,False,False,50.58859610751037,-0.30617965200538677,
2024-05-15 11:00:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,9.0,False,True,52.64822261899021,0.06115596971665482,
2024-05-15 11:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,10.0,False,True,53.46786574423114,0.6799497149042786,
2024-05-15 11:30:00-04:00,IWM,B,reflip_disarm,SHORT,,,11.0,,,,,
2024-05-15 11:30:00-04:00,IWM,B,flip_armed,LONG,188.1621279366097,corrective,,,,,,
2024-05-15 11:45:00-04:00,IWM,B,pullback_entry,LONG,188.4820840545472,,1.0,,,56.20844889148943,2.1491941234983933,191.43222366267875
2024-05-16 12:30:00-04:00,IWM,B,flip_armed,SHORT,196.44631471701203,corrective,,,,,,
2024-05-16 12:45:00-04:00,IWM,B,pullback_entry,SHORT,195.8575544635074,,1.0,,,47.31354378249672,3.601189295389041,190.66279970303123
2024-05-16 15:00:00-04:00,IWM,B,flip_armed,LONG,192.78008478924247,corrective,,,,,,
2024-05-16 15:15:00-04:00,IWM,B,pullback_entry,LONG,193.1078795101878,,1.0,,,61.185389765828326,2.3900129141922264,196.11353924029189
2024-05-17 10:15:00-04:00,IWM,B,flip_armed,SHORT,198.81977912208973,corrective,,,,,,
2024-05-17 10:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,1.0,True,False,46.37867738783884,-3.286991873599966,
2024-05-17 10:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,2.0,False,False,53.11002029846813,-2.7822928638053774,
2024-05-17 11:00:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,3.0,False,False,54.28871542213336,-1.626664665691898,
2024-05-17 11:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,4.0,False,True,57.64689662452674,1.1855628027976408,
2024-05-17 11:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,5.0,False,True,57.80698948999142,1.016196688112263,
2024-05-17 11:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,6.0,False,True,56.72220760173981,1.4390444120416888,
2024-05-17 12:00:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,7.0,False,True,55.079836354244385,0.24895650583295037,
2024-05-17 12:15:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,8.0,False,False,56.31505184615215,-0.7477054542742891,
2024-05-17 12:30:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,9.0,False,False,56.10069857784685,-0.6408903893779652,
2024-05-17 12:45:00-04:00,IWM,B,pullback_gate_fail,SHORT,,,10.0,False,False,52.758954625858784,-2.447611951722994,
2024-05-17 13:00:00-04:00,IWM,B,window_expired,SHORT,,,11.0,,,,,
2024-05-17 14:15:00-04:00,IWM,B,flip_armed,LONG,195.0025708454943,corrective,,,,,,
2024-05-17 14:30:00-04:00,IWM,B,pullback_entry,LONG,195.1145324955033,,1.0,,,56.273631099263234,2.969497086290623,197.2303723034445
2024-05-20 09:45:00-04:00,IWM,B,flip_armed,SHORT,199.00815571449849,corrective,,,,,,
2024-05-20 10:00:00-04:00,IWM,B,pullback_entry,SHORT,198.7816116279071,,1.0,,,46.37463940818497,1.0321693531116907,194.33453090252738
