ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi,adx14,rsi_ok,adx_level_ok
2025-06-23,MSFT,B,pullback_entry,LONG,1362.23763965195,,6.0,1445.8819977263338,,63.38736980617018,26.927294032832503,,
2025-10-06,MSFT,B,flip_armed,SHORT,2635.017390874762,trending,,,,,,,
2025-10-07,MSFT,B,no_pullback,SHORT,2563.6232216664075,,1.0,2208.808234051151,2314.155707864832,,,,
2025-10-08,MSFT,B,no_pullback,SHORT,2563.6232216664075,,2.0,2266.302785603512,2324.0596670495684,,,,
2025-10-09,MSFT,B,pullback_gate_fail,SHORT,,,3.0,,,51.43125255725874,28.743570590637344,False,True
2025-10-10,MSFT,B,pullback_entry,SHORT,2563.6232216664075,,4.0,2357.777373586289,,49.802630150229184,26.733026686193565,,
2025-10-20,MSFT,B,flip_armed,LONG,2259.9721121177845,trending,,,,,,,
2025-10-21,MSFT,B,no_pullback,LONG,2276.5821150846127,,1.0,2507.7954080025597,2656.7055876754066,,,,
2025-10-22,MSFT,B,pullback_gate_fail,LONG,,,2.0,,,50.960776478096804,18.55336237735888,True,False
2025-10-23,MSFT,B,pullback_gate_fail,LONG,,,3.0,,,50.933462167460576,17.32433034271761,True,False
2025-10-24,MSFT,B,pullback_gate_fail,LONG,,,4.0,,,52.11724161135896,16.548011311033054,True,False
2025-10-27,MSFT,B,pullback_gate_fail,LONG,,,5.0,,,52.8816882948055,15.456590632743538,True,False
2025-10-28,MSFT,B,no_pullback,LONG,2276.5821150846127,,6.0,2474.543938349382,2628.803142492714,,,,
2025-10-29,MSFT,B,no_pullback,LONG,2280.477518874182,,7.0,2525.477326068998,2617.561587658775,,,,
2025-10-30,MSFT,B,pullback_gate_fail,LONG,,,8.0,,,47.27211006963446,14.563545043181081,False,False
2025-10-31,MSFT,B,pullback_gate_fail,LONG,,,9.0,,,47.09350280539334,14.254416640916798,False,False
2025-11-03,MSFT,B,pullback_gate_fail,LONG,,,10.0,,,54.247864061443536,13.484488103454144,True,False
2025-11-04,MSFT,B,pullback_gate_fail,LONG,,,11.0,,,51.45324773720161,12.925770986634824,True,False
2025-11-05,MSFT,B,pullback_gate_fail,LONG,,,12.0,,,45.04854171711709,12.528793994068344,False,False
2025-11-06,MSFT,B,pullback_gate_fail,LONG,,,13.0,,,43.882492662743495,12.82179813290783,False,False
2025-11-07,MSFT,B,pullback_gate_fail,LONG,,,14.0,,,47.601167969799086,12.703507268982243,False,False
2025-11-10,MSFT,B,pullback_gate_fail,LONG,,,15.0,,,46.46649353753716,12.401764080322401,False,False
2025-11-11,MSFT,B,window_expired,LONG,,,16.0,,,,,,
2025-12-16,MSFT,B,flip_armed,SHORT,2840.178446603559,trending,,,,,,,
2025-12-17,MSFT,B,no_pullback,SHORT,2746.552915598266,,1.0,2379.819063576939,2475.3783432642363,,,,
2025-12-18,MSFT,B,no_pullback,SHORT,2710.537498563126,,2.0,2344.188567926405,2449.9087541621516,,,,
2025-12-19,MSFT,B,no_pullback,SHORT,2625.529349296084,,3.0,2258.416225924984,2371.713785397167,,,,
2025-12-22,MSFT,B,no_pullback,SHORT,2537.468283118704,,4.0,2189.333365169146,2280.9560434065465,,,,
2025-12-23,MSFT,B,no_pullback,SHORT,2497.612470296094,,5.0,2177.3679931381785,2241.5723347517032,,,,
2025-12-24,MSFT,B,no_pullback,SHORT,2446.9457771361003,,6.0,2078.777440234202,2223.8977884820156,,,,
2025-12-25,MSFT,B,no_pullback,SHORT,2446.9457771361003,,7.0,2141.2955097045074,2223.3819935904917,,,,
2025-12-26,MSFT,B,no_pullback,SHORT,2406.6221911298203,,8.0,2093.283549727814,2167.185643964463,,,,
2025-12-29,MSFT,B,no_pullback,SHORT,2406.6221911298203,,9.0,2071.616371956049,2204.8383243073877,,,,
2025-12-30,MSFT,B,pullback_entry,SHORT,2406.6221911298203,,10.0,2169.254595303409,,37.083699627568,29.54920706728294,,
2026-02-12,MSFT,B,flip_armed,LONG,1490.2157145906485,trending,,,,,,,
2026-02-13,MSFT,B,no_pullback,LONG,1490.2157145906485,,1.0,1639.8342548183614,1766.0325869455332,,,,
2026-02-16,MSFT,B,no_pullback,LONG,1490.2157145906485,,2.0,1638.076379894145,1710.819945685225,,,,
2026-02-17,MSFT,B,pullback_gate_fail,LONG,,,3.0,,,40.27502799885634,26.875254819263056,False,True
2026-02-18,MSFT,B,pullback_gate_fail,LONG,,,4.0,,,43.35592471953159,25.427838051028715,False,True
2026-02-19,MSFT,B,no_pullback,LONG,1490.2157145906485,,5.0,1644.5434493852151,1758.9363987862243,,,,
2026-02-20,MSFT,B,no_pullback,LONG,1490.2157145906485,,6.0,1668.2972887199112,1723.008396924447,,,,
2026-02-23,MSFT,B,no_pullback,LONG,1490.2157145906485,,7.0,1638.0352841318381,1696.2485558681485,,,,
2026-02-24,MSFT,B,no_pullback,LONG,1490.2157145906485,,8.0,1637.753688454991,1716.109219858421,,,,
2026-02-25,MSFT,B,pullback_gate_fail,LONG,,,9.0,,,43.40031046936533,18.8699456301678,False,False
2026-02-26,MSFT,B,pullback_gate_fail,LONG,,,10.0,,,37.82858066910257,18.167796375059,False,False
2026-02-27,MSFT,B,pullback_gate_fail,LONG,,,11.0,,,37.90801682824989,17.719743865919614,False,False
2026-03-02,MSFT,B,pullback_gate_fail,LONG,,,12.0,,,45.744737270400265,16.820742520529976,False,False
2026-03-03,MSFT,B,pullback_gate_fail,LONG,,,13.0,,,40.64074121706156,15.985955556953881,False,False
2026-03-04,MSFT,B,reflip_disarm,LONG,,,14.0,,,,,,
2026-03-04,MSFT,B,flip_armed,SHORT,1733.7592430319341,trending,,,,,,,
2026-03-05,MSFT,B,no_pullback,SHORT,1664.2323751099834,,1.0,1423.6477248721828,1482.5756541029775,,,,
2026-03-06,MSFT,B,no_pullback,SHORT,1629.8050994961377,,2.0,1379.3122307430885,1459.9578996669368,,,,
2026-03-09,MSFT,B,no_pullback,SHORT,1629.8050994961377,,3.0,1389.2942266815253,1460.6051831051527,,,,
2026-03-10,MSFT,B,no_pullback,SHORT,1629.8050994961377,,4.0,1404.5121256929574,1472.6546625233584,,,,
2026-03-11,MSFT,B,no_pullback,SHORT,1629.8050994961377,,5.0,1392.2842261958026,1472.2227656607831,,,,
2026-03-12,MSFT,B,pullback_gate_fail,SHORT,,,6.0,,,46.15247514485716,16.215108607728734,True,False
2026-03-13,MSFT,B,pullback_gate_fail,SHORT,,,7.0,,,45.10278378531475,15.36166519078285,True,False
2026-03-16,MSFT,B,pullback_gate_fail,SHORT,,,8.0,,,42.81702247037587,14.975809873766156,True,False
2026-03-17,MSFT,B,pullback_gate_fail,SHORT,,,9.0,,,44.68917433384148,15.1530058278816,True,False
2026-03-18,MSFT,B,pullback_gate_fail,SHORT,,,10.0,,,46.89316487722265,14.775635064271366,True,False
2026-03-19,MSFT,B,pullback_gate_fail,SHORT,,,11.0,,,42.07505237516893,14.91400888709768,True,False
2024-10-24,MU,B,flip_armed,SHORT,369.03789763054664,trending,,,,,,,
2024-10-25,MU,B,no_pullback,SHORT,358.95510432540794,,1.0,316.40800473369734,328.1754143871907,,,,
2024-10-28,MU,B,no_pullback,SHORT,352.4490957345276,,2.0,311.57216378751326,322.078665998909,,,,
2024-10-29,MU,B,no_pullback,SHORT,351.66634902242527,,3.0,310.1634824227092,322.75222087941756,,,,
2024-10-30,MU,B,pullback_entry,SHORT,343.16903599262736,,4.0,298.65750901857643,,30.6926153210687,23.14740813540569,,
2024-11-19,MU,B,flip_armed,LONG,304.5738659566648,trending,,,,,,,
2024-11-20,MU,B,no_pullback,LONG,305.537402827397,,1.0,332.54114611954975,346.8264403003106,,,,
2024-11-21,MU,B,pullback_entry,LONG,305.6314321143218,,2.0,329.21581581144585,,60.697721541913175,20.867534962177455,,
2025-01-08,MU,B,flip_armed,SHORT,422.05621064338277,corrective,,,,,,,
2025-01-09,MU,B,no_pullback,SHORT,405.0515012500172,,1.0,347.32756516100494,363.13810164927696,,,,
2025-01-10,MU,B,no_pullback,SHORT,401.5238738221663,,2.0,345.1156520076345,360.54421301315864,,,,
2025-01-13,MU,B,no_pullback,SHORT,401.50606019919354,,3.0,346.64710450231485,361.35964919069613,,,,
2025-01-14,MU,B,no_pullback,SHORT,388.1670142612104,,4.0,338.0958435698032,347.85418446845375,,,,
2025-01-15,MU,B,no_pullback,SHORT,388.1670142612104,,5.0,336.35555388490434,356.43881284059574,,,,
2025-01-16,MU,B,pullback_gate_fail,SHORT,,,6.0,,,46.09377966803092,19.896827596455164,True,False
2025-01-17,MU,B,pullback_gate_fail,SHORT,,,7.0,,,46.68602399102615,18.684369652451426,True,False
2025-01-20,MU,B,pullback_gate_fail,SHORT,,,8.0,,,39.876156242163106,18.462652293943822,True,False
2025-01-21,MU,B,no_pullback,SHORT,382.95587053939533,,9.0,328.00241762939646,344.618024301016,,,,
2025-01-22,MU,B,no_pullback,SHORT,375.04762075604117,,10.0,324.1557004239303,336.03681471105114,,,,
2025-01-23,MU,B,pullback_gate_fail,SHORT,,,11.0,,,47.202308797914164,18.03987765847791,True,False
2025-01-24,MU,B,pullback_gate_fail,SHORT,,,12.0,,,46.43541379973907,16.827966825222653,True,False
2025-01-27,MU,B,pullback_gate_fail,SHORT,,,13.0,,,43.98833891819236,15.996120093946965,True,False
2025-01-28,MU,B,pullback_gate_fail,SHORT,,,14.0,,,44.52914630795498,15.390634956487032,True,False
2025-01-29,MU,B,pullback_gate_fail,SHORT,,,15.0,,,42.26908568293095,15.149450521025747,True,False
2025-01-30,MU,B,window_expired,SHORT,,,16.0,,,,,,
2025-02-06,MU,B,flip_armed,LONG,334.76185539780187,trending,,,,,,,
2025-02-07,MU,B,no_pullback,LONG,346.9225370129506,,1.0,378.89380387640966,397.58566814956157,,,,
2025-02-10,MU,B,pullback_gate_fail,LONG,,,2.0,,,55.495441937270606,15.00206765596304,True,False
2025-02-11,MU,B,pullback_gate_fail,LONG,,,3.0,,,57.240348883454374,15.303494838371744,True,False
2025-02-12,MU,B,pullback_gate_fail,LONG,,,4.0,,,57.858554144508666,15.583391507751255,True,False
2025-02-13,MU,B,no_pullback,LONG,351.7699405601752,,5.0,385.30818052482294,399.99831348290184,,,,
2025-02-14,MU,B,no_pullback,LONG,355.83362094465684,,6.0,389.33447802678614,402.51095289554286,,,,
2025-02-17,MU,B,no_pullback,LONG,356.07424836726386,,7.0,388.9051710021933,401.9022207219031,,,,
2025-02-18,MU,B,pullback_entry,LONG,359.74024233233627,,8.0,387.62856672553016,,66.00416795202534,20.075795295525978,,
2025-04-08,MU,B,flip_armed,SHORT,545.3148875447343,trending,,,,,,,
2025-04-09,MU,B,pullback_entry,SHORT,545.3148875447343,,1.0,482.2251640458691,,45.81396463847993,39.567893661160774,,
2025-09-18,MU,B,flip_armed,SHORT,939.3573956378752,corrective,,,,,,,
2025-09-19,MU,B,no_pullback,SHORT,901.267677845021,,1.0,784.9473764505346,820.4230013800701,,,,
2025-09-22,MU,B,pullback_gate_fail,SHORT,,,2.0,,,43.02295416392301,19.421911128973363,True,False
2025-09-23,MU,B,pullback_gate_fail,SHORT,,,3.0,,,49.33653281929101,18.963179416286888,True,False
2025-09-24,MU,B,pullback_gate_fail,SHORT,,,4.0,,,51.94901207403466,18.019062503240878,False,False
2025-09-25,MU,B,pullback_gate_fail,SHORT,,,5.0,,,50.302659936838204,16.860658126729053,False,False
2025-09-26,MU,B,pullback_gate_fail,SHORT,,,6.0,,,53.3030599699163,15.680015826062462,False,False
2025-09-29,MU,B,pullback_gate_fail,SHORT,,,7.0,,,54.234934305663465,14.587714643598282,False,False
2025-09-30,MU,B,pullback_gate_fail,SHORT,,,8.0,,,54.81333994804699,14.282786814116626,False,False
2025-10-01,MU,B,pullback_gate_fail,SHORT,,,9.0,,,55.0739250104557,13.993909178774857,False,False
2025-10-02,MU,B,pullback_gate_fail,SHORT,,,10.0,,,44.63565052339897,13.389113095908627,True,False
2025-10-03,MU,B,pullback_gate_fail,SHORT,,,11.0,,,48.72014568816279,13.334439153935135,True,False
2025-10-06,MU,B,pullback_gate_fail,SHORT,,,12.0,,,47.30067064924994,12.839688444329676,True,False
2025-10-07,MU,B,pullback_gate_fail,SHORT,,,13.0,,,51.044973202127615,12.4875239423901,False,False
2025-10-08,MU,B,pullback_gate_fail,SHORT,,,14.0,,,51.418980098685694,11.884120738803825,False,False
2025-10-09,MU,B,pullback_gate_fail,SHORT,,,15.0,,,48.74123530445309,11.323817764045142,True,False
2025-10-10,MU,B,window_expired,SHORT,,,16.0,,,,,,
2025-11-04,MU,B,flip_armed,LONG,690.5039319426643,corrective,,,,,,,
2025-11-05,MU,B,no_pullback,LONG,702.1529213144181,,1.0,764.0370447153838,797.4140070939889,,,,
2025-11-06,MU,B,no_pullback,LONG,719.2388194354728,,2.0,782.9253409461096,811.0406314285281,,,,
2025-11-07,MU,B,pullback_entry,LONG,719.2388194354728,,3.0,770.9748807093862,,53.50162425001987,21.44211017545418,,
2025-11-26,MU,B,flip_armed,SHORT,814.4745396646618,corrective,,,,,,,
2025-11-27,MU,B,no_pullback,SHORT,806.4420337625759,,1.0,714.2758793279877,740.1689935713827,,,,
2025-11-28,MU,B,pullback_gate_fail,SHORT,,,2.0,,,43.54625340677741,17.396197671074372,True,False
2025-12-01,MU,B,pullback_gate_fail,SHORT,,,3.0,,,44.06027702457116,17.540951708196168,True,False
2025-12-02,MU,B,pullback_gate_fail,SHORT,,,4.0,,,46.142413850388024,16.85385771805602,True,False
2025-12-03,MU,B,pullback_gate_fail,SHORT,,,5.0,,,37.294004836604074,17.40644061959253,True,False
2025-12-04,MU,B,no_pullback,SHORT,791.0124842686416,,6.0,694.9387365175033,721.6891785328085,,,,
2025-12-05,MU,B,no_pullback,SHORT,778.3552019156348,,7.0,672.1896092997762,714.5055006954049,,,,
2025-12-08,MU,B,no_pullback,SHORT,778.3552019156348,,8.0,687.2035286003407,714.5123874149557,,,,
2025-12-09,MU,B,no_pullback,SHORT,763.0319790318041,,9.0,670.4635591446423,693.8872026783191,,,,
2025-12-10,MU,B,no_pullback,SHORT,757.5342615125816,,10.0,667.4930415342805,690.5200837609606,,,,
2025-12-11,MU,B,no_pullback,SHORT,730.9888264343527,,11.0,631.9181669877676,669.7791409452611,,,,
2025-12-12,MU,B,no_pullback,SHORT,720.0827080852882,,12.0,625.7367870574677,655.363141466489,,,,
2025-12-15,MU,B,pullback_entry,SHORT,720.0827080852882,,13.0,650.2096783660013,,41.68625917325156,27.66990724569222,,
2026-02-02,MU,B,flip_armed,LONG,532.0021495530239,trending,,,,,,,
2026-02-03,MU,B,no_pullback,LONG,565.0245663274795,,1.0,622.0342048355079,673.1666482368382,,,,
2026-02-04,MU,B,no_pullback,LONG,579.5290116873585,,2.0,644.614823484347,681.5446730476899,,,,
2026-02-05,MU,B,no_pullback,LONG,586.6550389572076,,3.0,654.8618515824131,682.8172527647667,,,,
2026-02-06,MU,B,no_pullback,LONG,586.6550389572076,,4.0,651.5671376735523,671.3236056450071,,,,
2026-02-09,MU,B,no_pullback,LONG,601.1063720713292,,5.0,665.050939279937,693.3313144408941,,,,
2026-02-10,MU,B,no_pullback,LONG,604.5626552871512,,6.0,669.3631926158162,691.2661605418667,,,,
2026-02-11,MU,B,no_pullback,LONG,632.9737189677126,,7.0,687.2726753088407,742.784126594413,,,,
2026-02-12,MU,B,no_pullback,LONG,664.1715742020335,,8.0,726.989300322649,771.1152509822784,,,,
2026-02-13,MU,B,no_pullback,LONG,692.5358802467281,,9.0,755.7631004582025,808.4247448338539,,,,
2026-02-16,MU,B,no_pullback,LONG,712.5482505178244,,10.0,783.596830251413,821.8114639545386,,,,
2026-02-17,MU,B,no_pullback,LONG,723.1570018042327,,11.0,790.4582955253237,845.8143483475047,,,,
2026-02-18,MU,B,no_pullback,LONG,754.8305289196538,,12.0,832.9723263477503,862.3306891112186,,,,
2026-02-19,MU,B,pullback_entry,LONG,754.8305289196538,,13.0,810.5948826013563,,73.98126838983679,43.76872389178559,,
2024-10-30,NOW,B,flip_armed,SHORT,486.68109621129247,trending,,,,,,,
2024-10-31,NOW,B,no_pullback,SHORT,477.99553931603015,,1.0,419.20876221977505,432.51141059600644,,,,
2024-11-01,NOW,B,no_pullback,SHORT,477.35588674222674,,2.0,415.21624157493375,435.5065583082238,,,,
2024-11-04,NOW,B,pullback_entry,SHORT,477.35588674222674,,3.0,424.6520484863708,,48.585375047613795,27.59625298204041,,
2024-11-22,NOW,B,flip_armed,SHORT,497.4446059001334,trending,,,,,,,
2024-11-25,NOW,B,no_pullback,SHORT,487.08807524589264,,1.0,424.69307546716635,438.4721383949058,,,,
2024-11-26,NOW,B,pullback_gate_fail,SHORT,,,2.0,,,50.457807808469255,17.239695157670944,False,False
2024-11-27,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,57.78354039465945,17.287650590092234,False,False
2024-11-28,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,56.59708662443732,17.494160879765207,False,False
2024-11-29,NOW,B,pullback_gate_fail,SHORT,,,5.0,,,58.32074933750891,17.771994036469138,False,False
2024-12-02,NOW,B,reflip_disarm,SHORT,,,6.0,,,,,,
2024-12-02,NOW,B,flip_armed,LONG,437.22426099159975,trending,,,,,,,
2024-12-03,NOW,B,no_pullback,LONG,438.26895044840836,,1.0,489.18994601310806,513.3999995863938,,,,
2024-12-04,NOW,B,no_pullback,LONG,449.514550106182,,2.0,500.8221979298845,522.4852870999077,,,,
2024-12-05,NOW,B,no_pullback,LONG,459.9908978744473,,3.0,510.79998338879903,531.264734002763,,,,
2024-12-06,NOW,B,no_pullback,LONG,459.9908978744473,,4.0,504.9047072566852,529.8347679609277,,,,
2024-12-09,NOW,B,pullback_entry,LONG,459.9908978744473,,5.0,483.2926855960599,,52.60309293702397,23.250723586072308,,
2025-01-23,NOW,B,flip_armed,SHORT,595.7637111831114,corrective,,,,,,,
2025-01-24,NOW,B,no_pullback,SHORT,582.2708654390626,,1.0,510.8135924828396,529.5315196210612,,,,
2025-01-27,NOW,B,pullback_gate_fail,SHORT,,,2.0,,,56.66905040573078,28.44195834606587,False,True
2025-01-28,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,58.167534953779565,27.867391455242046,False,True
2025-01-29,NOW,B,reflip_disarm,SHORT,,,4.0,,,,,,
2025-01-29,NOW,B,flip_armed,LONG,513.0227867200272,corrective,,,,,,,
2025-01-30,NOW,B,no_pullback,LONG,513.0227867200272,,1.0,559.1866328329877,601.4668969465503,,,,
2025-01-31,NOW,B,no_pullback,LONG,513.0227867200272,,2.0,556.8508532218532,604.7444405565502,,,,
2025-02-03,NOW,B,no_pullback,LONG,546.6138038374094,,3.0,602.0548201679336,645.8417240763642,,,,
2025-02-04,NOW,B,no_pullback,LONG,581.2422475520038,,4.0,643.2643206733345,673.5801140130742,,,,
2025-02-05,NOW,B,no_pullback,LONG,588.4296964309285,,5.0,650.0454832824366,681.4302271247262,,,,
2025-02-06,NOW,B,no_pullback,LONG,600.4623363784407,,6.0,664.8783947733483,685.5235327752681,,,,
2025-02-07,NOW,B,no_pullback,LONG,600.4623363784407,,7.0,659.2184118812125,692.4777298450318,,,,
2025-02-10,NOW,B,no_pullback,LONG,618.3932874966698,,8.0,671.5665071013688,730.9601676126213,,,,
2025-02-11,NOW,B,no_pullback,LONG,618.3932874966698,,9.0,676.7754939298518,724.4459185995684,,,,
2025-02-12,NOW,B,no_pullback,LONG,618.3932874966698,,10.0,678.9344589109173,706.2593703446129,,,,
2025-02-13,NOW,B,no_pullback,LONG,627.9999684653184,,11.0,692.3605218349696,739.7728380218693,,,,
2025-02-14,NOW,B,no_pullback,LONG,638.2619485964453,,12.0,711.6133482596153,735.2479108740991,,,,
2025-02-17,NOW,B,no_pullback,LONG,647.7997198214385,,13.0,718.5070991540052,742.2848333172213,,,,
2025-02-18,NOW,B,no_pullback,LONG,647.7997198214385,,14.0,713.297535613821,733.8982907768013,,,,
2025-02-19,NOW,B,no_pullback,LONG,647.7997198214385,,15.0,702.3849980646253,730.8701697793446,,,,
2025-02-20,NOW,B,window_expired,LONG,,,16.0,,,,,,
2025-05-20,NOW,B,flip_armed,SHORT,1235.6256309685723,trending,,,,,,,
2025-05-21,NOW,B,no_pullback,SHORT,1200.4743785571918,,1.0,1056.2809550361958,1096.6169729877715,,,,
2025-05-22,NOW,B,no_pullback,SHORT,1190.7666973248415,,2.0,1035.507768647407,1093.6891760964031,,,,
2025-05-23,NOW,B,no_pullback,SHORT,1190.7666973248415,,3.0,1035.382858644176,1094.1073306162716,,,,
2025-05-26,NOW,B,no_pullback,SHORT,1154.8080208806598,,4.0,1024.6903937643328,1044.3015387119688,,,,
2025-05-27,NOW,B,no_pullback,SHORT,1138.6470626059477,,5.0,1000.0600519111271,1040.4682672665438,,,,
2025-05-28,NOW,B,no_pullback,SHORT,1099.2897254549139,,6.0,957.5831445755748,1004.4657687941589,,,,
2025-05-29,NOW,B,pullback_entry,SHORT,1099.2897254549139,,7.0,972.9562114173972,,44.85936779838418,25.720779470970307,,
2025-08-01,NOW,B,flip_armed,SHORT,1324.2328413102266,corrective,,,,,,,
2025-08-04,NOW,B,no_pullback,SHORT,1289.9194235982752,,1.0,1129.3828814190877,1158.9672687954874,,,,
2025-08-05,NOW,B,no_pullback,SHORT,1263.5136811816628,,2.0,1080.3521377365958,1149.6743108075,,,,
2025-08-06,NOW,B,no_pullback,SHORT,1250.2314079842083,,3.0,1079.416976391486,1128.9690035569113,,,,
2025-08-07,NOW,B,no_pullback,SHORT,1250.2314079842083,,4.0,1106.639054201548,1134.707376465755,,,,
2025-08-08,NOW,B,pullback_entry,SHORT,1250.2314079842083,,5.0,1112.73630233154,,49.86145612595908,20.909904677138442,,
2025-08-26,NOW,B,flip_armed,LONG,1122.7759516454616,corrective,,,,,,,
2025-08-27,NOW,B,pullback_gate_fail,LONG,,,1.0,,,53.12757587172232,14.381208524055177,True,False
2025-08-28,NOW,B,pullback_gate_fail,LONG,,,2.0,,,49.94542824912793,13.513027886321437,False,False
2025-08-29,NOW,B,pullback_gate_fail,LONG,,,3.0,,,54.9658859794045,13.365538508095,True,False
2025-09-01,NOW,B,pullback_gate_fail,LONG,,,4.0,,,54.55418653254486,12.655327537781638,True,False
2025-09-02,NOW,B,pullback_gate_fail,LONG,,,5.0,,,51.894252500650865,11.787504858265926,True,False
2025-09-03,NOW,B,pullback_gate_fail,LONG,,,6.0,,,54.01953406967952,10.981669513001336,True,False
2025-09-04,NOW,B,pullback_gate_fail,LONG,,,7.0,,,50.88648886643129,10.719551330679563,True,False
2025-09-05,NOW,B,pullback_gate_fail,LONG,,,8.0,,,43.625902562678355,11.357818406789622,False,False
2025-09-08,NOW,B,pullback_gate_fail,LONG,,,9.0,,,49.080401262977865,11.950494977463247,False,False
2025-09-09,NOW,B,pullback_gate_fail,LONG,,,10.0,,,53.523828792778474,11.194604937836607,True,False
2025-09-10,NOW,B,pullback_gate_fail,LONG,,,11.0,,,56.415181552404626,10.828351276509364,True,False
2025-09-11,NOW,B,no_pullback,LONG,1122.7759516454616,,12.0,1229.1978108411686,1267.3086254962034,,,,
2025-09-12,NOW,B,pullback_gate_fail,LONG,,,13.0,,,52.98805720295191,10.122563613943363,True,False
2025-09-15,NOW,B,pullback_gate_fail,LONG,,,14.0,,,48.82865777241339,9.723277006924178,False,False
2025-09-16,NOW,B,pullback_gate_fail,LONG,,,15.0,,,43.74584484886029,10.253949539389689,False,False
2025-09-17,NOW,B,reflip_disarm,LONG,,,16.0,,,,,,
2025-09-17,NOW,B,flip_armed,SHORT,1263.3918191662642,corrective,,,,,,,
2025-09-18,NOW,B,no_pullback,SHORT,1239.2830859267692,,1.0,1077.3907354528978,1135.73270918886,,,,
2025-09-19,NOW,B,no_pullback,SHORT,1214.037089953198,,2.0,1061.65443820462,1105.5656708756558,,,,
2025-09-22,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,44.899793120811715,14.541684894570537,True,False
2025-09-23,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,51.730133883117084,13.936353480603952,False,False
2025-09-24,NOW,B,pullback_gate_fail,SHORT,,,5.0,,,47.85699818030339,13.232660362867756,True,False
2025-09-25,NOW,B,pullback_gate_fail,SHORT,,,6.0,,,51.314216491831445,12.949398346324154,False,False
2025-09-26,NOW,B,pullback_gate_fail,SHORT,,,7.0,,,54.5211671433057,12.146645987488121,False,False
2025-09-29,NOW,B,pullback_gate_fail,SHORT,,,8.0,,,54.81399887503543,11.882588236463409,False,False
2025-09-30,NOW,B,reflip_disarm,SHORT,,,9.0,,,,,,
2025-09-30,NOW,B,flip_armed,LONG,1089.6110992833978,trending,,,,,,,
2025-10-01,NOW,B,no_pullback,LONG,1089.6110992833978,,1.0,1180.8509566950547,1227.513092034549,,,,
2025-10-02,NOW,B,pullback_gate_fail,LONG,,,2.0,,,50.65452146267167,10.442934341746183,True,False
2025-10-03,NOW,B,pullback_gate_fail,LONG,,,3.0,,,42.97914554429143,11.070502743504166,False,False
2025-10-06,NOW,B,pullback_gate_fail,LONG,,,4.0,,,42.206525941726845,12.168455017040996,False,False
2025-10-07,NOW,B,pullback_gate_fail,LONG,,,5.0,,,40.96813190804698,13.187982128182338,False,False
2025-10-08,NOW,B,pullback_gate_fail,LONG,,,6.0,,,41.18458995290151,14.143738734593793,False,False
2025-10-09,NOW,B,reflip_disarm,LONG,,,7.0,,,,,,
2025-10-09,NOW,B,flip_armed,SHORT,1226.0847865002302,trending,,,,,,,
2025-10-10,NOW,B,pullback_gate_fail,SHORT,,,1.0,,,47.03699895252247,15.761670798193016,True,False
2025-10-13,NOW,B,pullback_gate_fail,SHORT,,,2.0,,,52.101224843751275,15.169243396916304,False,False
2025-10-14,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,53.95042463189312,14.355141533016361,False,False
2025-10-15,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,48.0124460586063,13.439879568424153,True,False
2025-10-16,NOW,B,pullback_gate_fail,SHORT,,,5.0,,,52.80738906580434,12.62805435763995,False,False
2025-10-17,NOW,B,pullback_gate_fail,SHORT,,,6.0,,,53.104427684739456,12.091580624842408,False,False
2025-10-20,NOW,B,pullback_gate_fail,SHORT,,,7.0,,,51.16085357169462,11.441501998559207,False,False
2025-10-21,NOW,B,pullback_gate_fail,SHORT,,,8.0,,,48.74536050053541,11.55176597317724,True,False
2025-10-22,NOW,B,pullback_gate_fail,SHORT,,,9.0,,,43.414948258276446,11.903592984884641,True,False
2025-10-23,NOW,B,no_pullback,SHORT,1214.0542462428082,,10.0,1032.1349033102838,1116.2561433533356,,,,
2025-10-24,NOW,B,no_pullback,SHORT,1198.9237945215957,,11.0,1046.9455234448894,1081.752750720633,,,,
2025-10-27,NOW,B,no_pullback,SHORT,1189.3019595879334,,12.0,1044.0444124818728,1076.231553030019,,,,
2025-10-28,NOW,B,pullback_gate_fail,SHORT,,,13.0,,,39.580519373441064,17.150016004687618,True,False
2025-10-29,NOW,B,no_pullback,SHORT,1189.3019595879334,,14.0,1059.8796653356726,1084.9163409940727,,,,
2025-10-30,NOW,B,pullback_gate_fail,SHORT,,,15.0,,,50.196989257026615,16.59339309907506,False,False
2025-10-31,NOW,B,window_expired,SHORT,,,16.0,,,,,,
2025-11-17,NOW,B,flip_armed,LONG,1085.2770372991022,corrective,,,,,,,
2025-11-18,NOW,B,pullback_gate_fail,LONG,,,1.0,,,55.814630795644234,14.495985783105382,True,False
2025-11-19,NOW,B,pullback_gate_fail,LONG,,,2.0,,,56.99108943240608,15.256522345764484,True,False
2025-11-20,NOW,B,pullback_gate_fail,LONG,,,3.0,,,55.463448823521595,15.546789557888848,True,False
