trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
89,AAPL,A,LONG,2026-03-02 09:45:00-05:00,2220.882630098029,13.889479760784585,2026-03-02 10:00:00-05:00,2221.993071413078,0.5352,2208.1036,47.57,4756.28,2026-03-02 12:15:00-05:00,2206.9995,SL,-8.0253,1.0,-9.0253,-0.001898,False,all
90,AAPL,A,LONG,2026-03-02 15:30:00-05:00,2200.7948886222675,16.0750283405983,2026-03-02 15:45:00-05:00,2201.8952860665786,0.539,2185.8203,47.47,4746.26,2026-03-02 15:45:00-05:00,2195.1523,EOD,-3.6345,1.0,-4.6345,-0.000976,False,all
91,AAPL,A,LONG,2026-03-03 15:15:00-05:00,2247.180729157468,14.463619830358803,2026-03-03 15:30:00-05:00,2248.3043195220466,0.5272,2233.8407,47.42,4740.62,2026-03-03 15:30:00-05:00,2232.7238,SL,-8.2148,1.0,-9.2148,-0.001944,False,all
92,AAPL,A,SHORT,2026-03-13 09:30:00-04:00,2162.7983142578155,17.14374367975396,2026-03-13 09:45:00-04:00,2161.7169151006865,0.5472,2178.8607,47.31,4730.41,2026-03-13 09:45:00-04:00,2179.9501,SL,-9.9769,1.0,-10.9769,-0.00232,False,all
1,MSFT,A,LONG,2024-04-24 10:45:00-04:00,497.90022862670463,3.5999498786494257,2024-04-24 11:00:00-04:00,498.149178741018,2.5093,494.5492,50.0,4999.0,2024-04-24 11:00:00-04:00,494.302,SL,-9.6538,1.0,-10.6538,-0.002131,False,all
2,MSFT,A,LONG,2024-04-29 11:15:00-04:00,483.77496393385996,3.162399475920105,2024-04-29 11:30:00-04:00,484.01685141582686,2.5765,480.8545,49.88,4987.35,2024-04-29 12:00:00-04:00,490.2974,TP,16.1821,1.0,15.1821,0.003044,True,all
3,MSFT,A,SHORT,2024-05-08 11:00:00-04:00,458.9280781613941,3.40483108993594,2024-05-08 11:15:00-04:00,458.6986141223135,2.7265,462.1034,50.03,5001.53,2024-05-08 13:00:00-04:00,462.3345,SL,-9.9132,1.0,-10.9132,-0.002182,False,all
4,MSFT,A,SHORT,2024-05-15 14:00:00-04:00,443.2368322273065,3.5753341468896833,2024-05-15 14:15:00-04:00,443.01521381119284,2.8163,446.5905,49.91,4989.62,2024-05-15 14:15:00-04:00,446.8138,SL,-10.698,1.0,-11.698,-0.002344,False,all
5,MSFT,A,SHORT,2024-05-22 10:30:00-04:00,442.3597773215577,3.5265765942092506,2024-05-22 10:45:00-04:00,442.138597432897,2.8147,445.6652,49.78,4976.92,2024-05-22 13:30:00-04:00,436.485,TIME,15.913,1.0,14.913,0.002996,True,all
6,MSFT,A,LONG,2024-06-03 14:00:00-04:00,467.14371539717854,3.8082734758020065,2024-06-03 14:15:00-04:00,467.3772872548771,2.6701,463.569,49.92,4990.83,2024-06-03 14:15:00-04:00,463.3372,SL,-10.7875,1.0,-11.7875,-0.002362,False,all
7,MSFT,A,LONG,2024-06-03 14:30:00-04:00,465.5433836537822,3.933146821457928,2024-06-03 14:45:00-04:00,465.7761553456091,2.6724,461.843,49.79,4978.04,2024-06-03 15:00:00-04:00,461.6121,SL,-11.1282,1.0,-12.1282,-0.002436,False,all
8,MSFT,A,LONG,2024-06-05 13:00:00-04:00,512.3459965143303,4.299449721159756,2024-06-05 13:15:00-04:00,512.6021695125875,2.4219,508.3027,49.66,4964.91,2024-06-05 14:00:00-04:00,508.0486,SL,-11.0284,1.0,-12.0284,-0.002423,False,all
9,MSFT,A,LONG,2024-06-07 15:45:00-04:00,506.06624731739714,3.5771161924417,2024-06-10 09:30:00-04:00,506.3192804410558,2.4455,502.7422,49.53,4951.89,2024-06-10 10:15:00-04:00,513.3648,TP,17.23,1.0,16.23,0.003278,True,all
10,MSFT,A,LONG,2024-06-21 15:45:00-04:00,601.9622938556031,3.7615103364275555,2024-06-24 09:30:00-04:00,602.2632750025309,2.0623,598.5018,49.68,4967.12,2024-06-24 10:15:00-04:00,598.2025,SL,-8.3744,1.0,-9.3744,-0.001887,False,all
11,MSFT,A,SHORT,2024-06-27 12:30:00-04:00,556.4584742815987,4.811622527772593,2024-06-27 12:45:00-04:00,556.1802450444579,2.2285,560.9919,49.58,4956.74,2024-06-27 15:30:00-04:00,550.1122,TIME,13.5224,1.0,12.5224,0.002526,True,all
12,MSFT,A,SHORT,2024-07-03 14:45:00-04:00,551.2920445315934,4.517553429713974,2024-07-03 15:00:00-04:00,551.0163985093277,2.2546,555.534,49.69,4968.26,2024-07-03 15:45:00-04:00,543.5937,EOD,16.7352,1.0,15.7352,0.003167,True,all
13,MSFT,A,LONG,2024-07-24 11:00:00-04:00,614.7408180876581,4.788713324432522,2024-07-24 11:15:00-04:00,615.0481884967019,2.0259,610.2595,49.84,4983.0,2024-07-24 11:30:00-04:00,609.9543,SL,-10.3194,1.0,-11.3194,-0.002272,False,all
14,MSFT,A,SHORT,2024-08-12 10:45:00-04:00,579.5879726026856,4.480909507439158,2024-08-12 11:00:00-04:00,579.2981786163842,2.1456,583.7791,49.72,4970.68,2024-08-12 11:00:00-04:00,584.071,SL,-10.2403,1.0,-11.2403,-0.002261,False,all
15,MSFT,A,SHORT,2024-08-12 11:15:00-04:00,580.3570182229784,4.459756741754768,2024-08-12 11:30:00-04:00,580.0668397138669,2.1374,584.5266,49.59,4958.44,2024-08-12 11:45:00-04:00,584.8189,SL,-10.1572,1.0,-11.1572,-0.00225,False,all
16,MSFT,A,SHORT,2024-08-12 13:45:00-04:00,570.4716074333261,4.011114057326468,2024-08-12 14:00:00-04:00,570.1863716296094,2.1692,574.1975,49.47,4946.28,2024-08-12 14:00:00-04:00,561.2321,TP,19.4232,1.0,18.4232,0.003725,True,all
17,MSFT,A,SHORT,2024-08-14 13:00:00-04:00,548.9972139879717,4.386139941350306,2024-08-14 13:15:00-04:00,548.7227153809778,2.2619,553.1089,49.65,4963.71,2024-08-14 13:15:00-04:00,553.3854,SL,-10.5467,1.0,-11.5467,-0.002326,False,all
18,MSFT,A,LONG,2024-08-28 09:30:00-04:00,662.6832412015243,5.776468570807467,2024-08-28 09:45:00-04:00,663.014582822125,1.8673,657.2381,49.52,4951.16,2024-08-28 10:15:00-04:00,656.9095,SL,-11.4,1.0,-12.4,-0.002504,False,all
19,MSFT,A,LONG,2024-08-29 12:15:00-04:00,649.2745069287724,4.592892837290784,2024-08-29 12:30:00-04:00,649.5991441822368,1.9007,645.0063,49.39,4937.76,2024-08-29 12:30:00-04:00,644.6837,SL,-9.3427,1.0,-10.3427,-0.002095,False,all
20,MSFT,A,LONG,2024-09-02 13:45:00-04:00,657.770331570276,4.864825416409703,2024-09-02 14:00:00-04:00,658.0992167360611,1.8718,653.2344,49.27,4926.42,2024-09-02 14:15:00-04:00,652.9078,SL,-9.7175,1.0,-10.7175,-0.002176,False,all
21,MSFT,A,LONG,2024-09-04 10:30:00-04:00,701.5072539222,5.9247532377334595,2024-09-04 10:45:00-04:00,701.858007549161,1.751,695.9333,49.16,4914.7,2024-09-04 11:45:00-04:00,695.5853,SL,-10.9833,1.0,-11.9833,-0.002438,False,all
22,MSFT,A,LONG,2024-09-04 13:45:00-04:00,710.1173187951447,6.172714429836604,2024-09-04 14:00:00-04:00,710.4723774545422,1.7252,704.2997,49.03,4901.72,2024-09-04 15:15:00-04:00,721.543,TP,19.0985,1.0,18.0985,0.003692,True,all
23,MSFT,A,LONG,2024-09-05 10:45:00-04:00,729.7411566763672,5.729542609320338,2024-09-05 11:00:00-04:00,730.1060272547053,1.6846,724.3765,49.2,4918.81,2024-09-05 11:15:00-04:00,742.0425,TP,20.1085,1.0,19.1085,0.003885,True,all
24,MSFT,A,LONG,2024-09-18 12:45:00-04:00,997.7992349863458,7.275129507330059,2024-09-18 13:00:00-04:00,998.2981346038389,1.2366,991.023,49.38,4936.92,2024-09-18 13:45:00-04:00,990.5275,SL,-9.6091,1.0,-10.6091,-0.002149,False,all
25,MSFT,A,LONG,2024-10-04 13:30:00-04:00,1026.893771832284,8.081457369425292,2024-10-04 13:45:00-04:00,1027.4072187182,1.1987,1019.3258,49.26,4925.31,2024-10-04 14:45:00-04:00,1018.8161,SL,-10.2984,1.0,-11.2984,-0.002294,False,all
26,MSFT,A,LONG,2024-10-15 14:00:00-04:00,1053.3556179655602,8.610013531718016,2024-10-15 14:15:00-04:00,1053.8822957745429,1.1657,1045.2723,49.14,4913.01,2024-10-15 15:45:00-04:00,1065.4242,EOD,13.4543,1.0,12.4543,0.002535,True,all
27,MSFT,A,LONG,2024-10-22 10:00:00-04:00,1057.9087429673011,7.909519093329602,2024-10-22 10:15:00-04:00,1058.4376973387848,1.1634,1050.5282,49.25,4924.47,2024-10-22 11:00:00-04:00,1050.0029,SL,-9.8129,1.0,-10.8129,-0.002196,False,all
28,MSFT,A,LONG,2024-10-22 15:30:00-04:00,1078.5488201945395,8.147205683570222,2024-10-22 15:45:00-04:00,1079.0880946046368,1.1384,1070.9409,49.14,4912.66,2024-10-22 15:45:00-04:00,1070.4054,SL,-9.8842,1.0,-10.8842,-0.002216,False,all
29,MSFT,A,SHORT,2024-10-29 12:45:00-04:00,1003.4706103334419,6.785627608863796,2024-10-29 13:00:00-04:00,1002.9688750282752,1.2218,1009.7545,49.02,4900.77,2024-10-29 13:00:00-04:00,1010.2594,SL,-8.9077,1.0,-9.9077,-0.002022,False,all
30,MSFT,A,LONG,2024-11-13 14:45:00-05:00,1286.4932896959033,10.273185927941158,2024-11-13 15:00:00-05:00,1287.1365363407513,0.95,1276.8634,48.91,4889.86,2024-11-13 15:15:00-05:00,1276.2249,SL,-10.3655,1.0,-11.3655,-0.002324,False,all
31,MSFT,A,LONG,2024-11-15 15:00:00-05:00,1292.9327035733502,9.711414385770253,2024-11-15 15:15:00-05:00,1293.5791699251367,0.9428,1283.8678,48.78,4877.5,2024-11-15 15:45:00-05:00,1315.3984,TP,20.5718,1.0,19.5718,0.004013,True,all
32,MSFT,A,LONG,2024-11-19 11:30:00-05:00,1357.9792044688886,11.091130398248099,2024-11-19 11:45:00-05:00,1358.658194071123,0.9011,1347.5671,48.97,4896.07,2024-11-19 14:30:00-05:00,1346.8933,SL,-10.6012,1.0,-11.6012,-0.002369,False,all
33,MSFT,A,LONG,2024-11-27 10:00:00-05:00,1520.1404432560398,11.14527976798101,2024-11-27 10:15:00-05:00,1520.9005134776678,0.8029,1509.7552,48.84,4883.47,2024-11-27 13:00:00-05:00,1510.8599,TIME,-8.0615,1.0,-9.0615,-0.001856,False,all
34,MSFT,A,LONG,2024-12-04 14:45:00-05:00,1668.4854966449439,16.157845312655166,2024-12-04 15:00:00-05:00,1669.3197393932662,0.73,1653.1619,48.74,4873.41,2024-12-04 15:45:00-05:00,1661.3672,EOD,-5.8053,1.0,-6.8053,-0.001396,False,all
35,MSFT,A,LONG,2024-12-11 15:30:00-05:00,1777.1730903480175,12.415822489579828,2024-12-11 15:45:00-05:00,1778.0616768931914,0.6843,1765.6459,48.67,4865.6,2024-12-11 15:45:00-05:00,1764.763,SL,-9.0997,1.0,-10.0997,-0.002076,False,all
36,MSFT,A,LONG,2024-12-18 12:00:00-05:00,1909.788934591737,14.110589082148605,2024-12-18 12:15:00-05:00,1910.7438290590328,0.6353,1896.6332,48.56,4854.5,2024-12-18 12:15:00-05:00,1895.6849,SL,-9.5668,1.0,-10.5668,-0.002177,False,all
37,MSFT,A,LONG,2024-12-18 15:15:00-05:00,1931.7467318930032,13.77345325663587,2024-12-18 15:30:00-05:00,1932.7126052589497,0.6266,1918.9392,48.44,4842.94,2024-12-18 15:30:00-05:00,1917.9797,SL,-9.2312,1.0,-10.2312,-0.002113,False,all
38,MSFT,A,LONG,2024-12-26 13:45:00-05:00,1923.839310288962,14.708697616282622,2024-12-26 14:00:00-05:00,1924.8012299441064,0.6277,1910.0925,48.33,4831.71,2024-12-26 14:15:00-05:00,1909.1375,SL,-9.832,1.0,-10.832,-0.002242,False,all
39,MSFT,A,LONG,2024-12-31 14:45:00-05:00,2005.378516119221,13.690901595679476,2024-12-31 15:00:00-05:00,2006.3812053772806,0.6007,1992.6903,48.21,4819.87,2024-12-31 15:30:00-05:00,1991.694,SL,-8.8225,1.0,-9.8225,-0.002038,False,all
40,MSFT,A,LONG,2025-01-02 12:30:00-05:00,2081.837957077277,15.91625432739986,2025-01-02 12:45:00-05:00,2082.878876055816,0.5773,2066.9626,48.1,4809.05,2025-01-02 13:15:00-05:00,2113.4508,TP,17.6502,1.0,16.6502,0.003462,True,all
41,MSFT,A,LONG,2025-01-14 14:15:00-05:00,2190.3028514658668,17.48550707620548,2025-01-14 14:30:00-05:00,2191.3980028915994,0.5505,2173.9125,48.26,4824.7,2025-01-14 15:00:00-05:00,2172.8255,SL,-10.2247,1.0,-11.2247,-0.002326,False,all
42,MSFT,A,LONG,2025-01-21 14:45:00-05:00,2443.983175502495,17.073380096689075,2025-01-21 15:00:00-05:00,2445.2051670902465,0.4921,2428.1318,48.13,4812.48,2025-01-21 15:00:00-05:00,2426.9177,SL,-8.9999,1.0,-9.9999,-0.002078,False,all
43,MSFT,A,LONG,2025-01-29 15:30:00-05:00,2553.1290980335752,19.894620046111203,2025-01-29 15:45:00-05:00,2554.405662582592,0.47,2534.511,48.02,4801.48,2025-01-29 15:45:00-05:00,2568.7211,EOD,6.7285,1.0,5.7285,0.001193,True,all
44,MSFT,A,LONG,2025-02-12 14:15:00-05:00,2615.078243747738,20.04095498758465,2025-02-12 14:30:00-05:00,2616.3857828696114,0.4593,2596.3448,48.07,4806.2,2025-02-12 14:45:00-05:00,2595.0467,SL,-9.8018,1.0,-10.8018,-0.002247,False,all
45,MSFT,A,SHORT,2025-02-25 12:15:00-05:00,2542.6029687510054,22.697311312894506,2025-02-25 12:30:00-05:00,2541.33166726663,0.4717,2564.029,47.95,4794.4,2025-02-25 13:00:00-05:00,2565.311,SL,-11.312,1.0,-12.312,-0.002568,False,all
46,MSFT,A,SHORT,2025-02-25 14:00:00-05:00,2509.5433808090947,22.962652279193286,2025-02-25 14:15:00-05:00,2508.28860911869,0.4766,2531.2513,47.82,4781.09,2025-02-25 15:00:00-05:00,2532.5169,SL,-11.5479,1.0,-12.5479,-0.002624,False,all
47,MSFT,A,SHORT,2025-02-28 15:15:00-05:00,2501.60136424714,20.580675541057133,2025-02-28 15:30:00-05:00,2500.3505635650163,0.4768,2520.9312,47.69,4767.54,2025-02-28 15:45:00-05:00,2522.1917,SL,-10.4136,1.0,-11.4136,-0.002394,False,all
48,MSFT,A,LONG,2025-03-25 10:15:00-04:00,2804.4309964675303,24.40411352723434,2025-03-25 10:30:00-04:00,2805.833211965764,0.4238,2781.4291,47.56,4755.13,2025-03-25 10:45:00-04:00,2780.0384,SL,-10.9311,1.0,-11.9311,-0.002509,False,all
49,MSFT,A,LONG,2025-04-03 09:45:00-04:00,2731.371258468669,19.04258132116766,2025-04-03 10:00:00-04:00,2732.7369440979032,0.4339,2713.6944,47.43,4742.2,2025-04-03 10:00:00-04:00,2712.3375,SL,-8.8518,1.0,-9.8518,-0.002077,False,all
50,MSFT,A,LONG,2025-04-07 13:00:00-04:00,2819.454175705572,20.78164110800399,2025-04-07 13:15:00-04:00,2820.863902793425,0.4194,2800.0823,47.32,4731.35,2025-04-07 14:00:00-04:00,2798.6822,SL,-9.3031,1.0,-10.3031,-0.002178,False,all
51,MSFT,A,LONG,2025-04-23 14:15:00-04:00,3106.2127745443663,21.92446919901025,2025-04-23 14:30:00-04:00,3107.7658809316385,0.3798,3085.8414,47.21,4720.04,2025-04-23 15:00:00-04:00,3155.9471,TP,18.2982,1.0,17.2982,0.003665,True,all
52,MSFT,A,LONG,2025-04-25 12:45:00-04:00,3353.722041377714,23.372687653404512,2025-04-25 13:00:00-04:00,3355.3989023984027,0.353,3332.0262,47.37,4736.34,2025-04-25 13:15:00-04:00,3403.9778,TP,17.1466,1.0,16.1466,0.003409,True,all
53,MSFT,A,LONG,2025-04-28 11:30:00-04:00,3495.3696508080543,23.626813024800196,2025-04-28 11:45:00-04:00,3497.117335633458,0.3397,3473.4905,47.52,4751.49,2025-04-28 14:30:00-04:00,3471.7538,SL,-8.6171,1.0,-9.6171,-0.002024,False,all
54,MSFT,A,LONG,2025-04-29 13:30:00-04:00,3473.842001049575,27.115017360288018,2025-04-29 13:45:00-04:00,3475.5789220500997,0.3411,3448.4639,47.42,4740.87,2025-04-29 14:45:00-04:00,3446.7397,SL,-9.8366,1.0,-10.8366,-0.002286,False,all
55,MSFT,A,LONG,2025-05-05 15:45:00-04:00,3729.6962847583045,28.247112597822564,2025-05-06 09:30:00-04:00,3731.5611329006833,0.3169,3703.314,47.3,4729.03,2025-05-06 11:00:00-04:00,3780.3547,TP,15.4624,1.0,14.4624,0.003058,True,all
56,MSFT,A,LONG,2025-05-08 14:30:00-04:00,4013.811360923885,27.354689338454737,2025-05-08 14:45:00-04:00,4015.8182666043467,0.2953,3988.4636,47.43,4742.5,2025-05-08 15:45:00-04:00,4052.05,EOD,10.6993,1.0,9.6993,0.002045,True,all
57,MSFT,A,LONG,2025-05-09 12:15:00-04:00,4147.1179973677345,28.44416100304461,2025-05-09 12:30:00-04:00,4149.191556366418,0.2863,4120.7474,47.52,4751.2,2025-05-09 13:00:00-04:00,4118.687,SL,-8.7344,1.0,-9.7344,-0.002049,False,all
58,MSFT,A,LONG,2025-05-09 13:45:00-04:00,4181.704878253122,32.19065198939873,2025-05-09 14:00:00-04:00,4183.795730692248,0.2833,4151.6051,47.41,4740.46,2025-05-09 15:00:00-04:00,4246.7475,TP,17.8357,1.0,16.8357,0.003551,True,all
59,MSFT,A,LONG,2025-05-13 10:15:00-04:00,4302.727381015098,29.62547890629399,2025-05-13 10:30:00-04:00,4304.878744705606,0.2763,4275.2533,47.57,4756.3,2025-05-13 10:45:00-04:00,4273.1156,SL,-8.7753,1.0,-9.7753,-0.002055,False,all
60,MSFT,A,LONG,2025-05-15 14:00:00-04:00,4362.053820581956,39.34653517144145,2025-05-15 14:15:00-04:00,4364.234847492246,0.2719,4324.8883,47.47,4745.52,2025-05-15 14:30:00-04:00,4322.7259,SL,-11.2862,1.0,-12.2862,-0.002589,False,all
61,MSFT,A,LONG,2025-05-16 14:30:00-04:00,4412.898678004345,30.218604089543046,2025-05-16 14:45:00-04:00,4415.105127343347,0.268,4384.8865,47.33,4732.24,2025-05-16 15:30:00-04:00,4473.3959,TP,15.6227,1.0,14.6227,0.00309,True,all
62,MSFT,A,LONG,2025-05-21 09:30:00-04:00,4511.974399685837,33.48968097930872,2025-05-21 09:45:00-04:00,4514.23038688568,0.2629,4480.7407,47.47,4745.86,2025-05-21 10:15:00-04:00,4580.9804,TP,17.5475,1.0,16.5475,0.003487,True,all
63,MSFT,A,LONG,2025-05-22 13:00:00-04:00,4880.913718931454,38.63349894808074,2025-05-22 13:15:00-04:00,4883.35417579092,0.2438,4844.7207,47.62,4761.41,2025-05-22 13:30:00-04:00,4842.2983,SL,-10.0098,1.0,-11.0098,-0.002312,False,all
64,MSFT,A,LONG,2025-05-28 11:15:00-04:00,5681.439186266961,37.61524773027653,2025-05-28 11:30:00-04:00,5684.279905860094,0.2089,5646.6647,47.5,4749.4,2025-05-28 13:30:00-04:00,5643.8413,SL,-8.4487,1.0,-9.4487,-0.001989,False,all
65,MSFT,A,LONG,2025-05-29 09:30:00-04:00,5771.941397821735,41.959682651278,2025-05-29 09:45:00-04:00,5774.827368520646,0.2052,5732.8677,47.4,4738.95,2025-05-29 11:30:00-04:00,5864.9802,TP,18.4992,1.0,17.4992,0.003693,True,all
66,MSFT,A,LONG,2025-05-30 10:15:00-04:00,5885.080704241565,48.18299112168871,2025-05-30 10:30:00-04:00,5888.023244593686,0.202,5839.8403,47.56,4755.45,2025-05-30 11:30:00-04:00,5973.9205,TP,17.3473,1.0,16.3473,0.003438,True,all
67,MSFT,A,SHORT,2025-06-16 12:30:00-04:00,5933.102642145934,41.357361950877916,2025-06-16 12:45:00-04:00,5930.136090824861,0.2012,5971.4935,47.72,4770.79,2025-06-16 14:30:00-04:00,5974.4792,SL,-8.9204,1.0,-9.9204,-0.002079,False,all
68,MSFT,A,SHORT,2025-06-23 10:00:00-04:00,5587.171736982754,42.65424905416328,2025-06-23 10:15:00-04:00,5584.378151114262,0.2131,5627.0324,47.61,4759.87,2025-06-23 11:45:00-04:00,5629.8459,SL,-9.6907,1.0,-10.6907,-0.002246,False,all
69,MSFT,A,SHORT,2025-06-24 09:45:00-04:00,5560.291940254605,45.57070520976769,2025-06-24 10:00:00-04:00,5557.511794284478,0.2136,5603.0825,47.49,4748.18,2025-06-24 11:30:00-04:00,5605.884,SL,-10.3342,1.0,-11.3342,-0.002387,False,all
70,MSFT,A,LONG,2025-07-01 09:30:00-04:00,6161.062187491687,46.02622915782972,2025-07-01 09:45:00-04:00,6164.142718585433,0.1921,6118.1165,47.37,4735.85,2025-07-01 10:15:00-04:00,6115.0574,SL,-9.4299,1.0,-10.4299,-0.002202,False,all
71,MSFT,A,LONG,2025-07-08 13:00:00-04:00,5998.545627534225,45.860393997171386,2025-07-08 13:15:00-04:00,6001.544900347992,0.1968,5955.6845,47.25,4724.42,2025-07-08 15:45:00-04:00,5995.1561,EOD,-1.2576,1.0,-2.2576,-0.000478,False,all
72,MSFT,A,LONG,2025-07-11 15:45:00-04:00,6132.485039417169,49.198555317356345,2025-07-14 09:30:00-04:00,6135.551281936877,0.1924,6086.3527,47.22,4721.16,2025-07-14 11:45:00-04:00,6234.5401,TP,19.0464,1.0,18.0464,0.003822,True,all
73,MSFT,A,LONG,2025-07-28 15:15:00-04:00,6521.864908395988,55.95686558750127,2025-07-28 15:30:00-04:00,6525.125840850185,0.1816,6469.169,47.39,4738.21,2025-07-28 15:45:00-04:00,6531.4701,EOD,1.152,1.0,0.152,3.2e-05,True,all
74,MSFT,A,SHORT,2025-08-01 13:45:00-04:00,6269.730583746389,50.7345807781569,2025-08-01 14:00:00-04:00,6266.595718454516,0.189,6317.3303,47.38,4737.36,2025-08-01 15:45:00-04:00,6240.909,EOD,4.8556,1.0,3.8556,0.000814,True,all
75,MSFT,A,LONG,2025-08-06 14:45:00-04:00,6889.51819375701,56.331581309964285,2025-08-06 15:00:00-04:00,6892.962952853888,0.172,6836.6314,47.41,4740.22,2025-08-06 15:45:00-04:00,6861.8676,EOD,-5.3471,1.0,-6.3471,-0.001339,False,all
76,MSFT,A,LONG,2025-08-08 10:30:00-04:00,6796.814145620317,46.676095690411266,2025-08-08 10:45:00-04:00,6800.212552693127,0.174,6753.5365,47.34,4732.87,2025-08-08 11:00:00-04:00,6750.1597,SL,-8.7109,1.0,-9.7109,-0.002052,False,all
77,MSFT,A,LONG,2025-09-03 14:30:00-04:00,7597.31867466353,59.96392534558878,2025-09-03 14:45:00-04:00,7601.117334000862,0.1553,7541.1534,47.23,4722.16,2025-09-03 15:45:00-04:00,7699.3973,EOD,15.2672,1.0,14.2672,0.003021,True,all
78,MSFT,A,LONG,2025-09-04 14:00:00-04:00,7654.003033869468,57.23318853851985,2025-09-04 14:15:00-04:00,7657.830035386402,0.1546,7600.5968,47.36,4735.42,2025-09-04 14:45:00-04:00,7596.7965,SL,-9.4374,1.0,-10.4374,-0.002204,False,all
79,MSFT,A,SHORT,2025-09-22 10:45:00-04:00,6410.429641307091,59.12476523793145,2025-09-22 11:00:00-04:00,6407.224426486438,0.1844,6466.3492,47.25,4723.99,2025-09-22 13:45:00-04:00,6393.2102,TIME,2.5837,1.0,1.5837,0.000335,True,all
80,MSFT,A,SHORT,2025-09-26 15:30:00-04:00,5968.502794827825,40.945694005735604,2025-09-26 15:45:00-04:00,5965.518543430411,0.198,6006.4642,47.26,4724.57,2025-09-26 15:45:00-04:00,6002.4102,EOD,-7.3059,1.0,-8.3059,-0.001758,False,all
81,MSFT,A,LONG,2025-10-02 12:45:00-04:00,6761.693969223424,48.89691882631156,2025-10-02 13:00:00-04:00,6765.074816208035,0.1743,6716.1779,47.16,4715.26,2025-10-02 14:15:00-04:00,6712.8198,SL,-9.1074,1.0,-10.1074,-0.002144,False,all
82,MSFT,A,LONG,2025-10-03 10:30:00-04:00,6866.655916529244,51.07204211693187,2025-10-03 10:45:00-04:00,6870.089244487508,0.1712,6819.0172,47.05,4704.16,2025-10-03 12:30:00-04:00,6815.6077,SL,-9.3283,1.0,-10.3283,-0.002196,False,all
83,MSFT,A,LONG,2025-10-09 13:15:00-04:00,7160.440875108435,47.53096705803647,2025-10-09 13:30:00-04:00,7164.021095545989,0.1638,7116.4901,46.94,4692.83,2025-10-09 13:30:00-04:00,7112.9319,SL,-8.3683,1.0,-9.3683,-0.001996,False,all
84,MSFT,A,LONG,2025-10-14 12:30:00-04:00,7484.48261922034,64.00088146918995,2025-10-14 12:45:00-04:00,7488.22486052995,0.1564,7424.224,46.83,4682.46,2025-10-14 13:00:00-04:00,7420.5119,SL,-10.5877,1.0,-11.5877,-0.002475,False,all
85,MSFT,A,LONG,2025-10-14 15:30:00-04:00,7499.6961803283375,69.63643629489431,2025-10-14 15:45:00-04:00,7503.446028418502,0.1556,7433.8096,46.71,4669.87,2025-10-14 15:45:00-04:00,7500.6222,EOD,-0.4395,1.0,-1.4395,-0.000308,False,all
86,MSFT,A,LONG,2025-10-15 15:45:00-04:00,8135.336702161,68.74475114539004,2025-10-16 09:30:00-04:00,8139.40437051208,0.1434,8070.6596,46.68,4667.43,2025-10-16 09:30:00-04:00,8066.6243,SL,-10.4359,1.0,-11.4359,-0.00245,False,all
87,MSFT,A,LONG,2025-10-17 12:15:00-04:00,8482.012457769024,60.448618967559405,2025-10-17 12:30:00-04:00,8486.253463997908,0.1372,8425.8048,46.56,4655.0,2025-10-17 14:30:00-04:00,8605.2974,TP,16.3284,1.0,15.3284,0.003293,True,all
88,MSFT,A,LONG,2025-10-31 12:00:00-04:00,9663.343993392324,72.780874634238,2025-10-31 12:15:00-04:00,9668.175665389019,0.1208,9595.3948,46.7,4669.33,2025-10-31 12:15:00-04:00,9590.5971,SL,-9.3688,1.0,-10.3688,-0.002221,False,all
89,MSFT,A,SHORT,2025-11-05 11:15:00-05:00,8766.247764051755,83.55218323333368,2025-11-05 11:30:00-05:00,8761.86464016973,0.1329,8845.4168,46.59,4657.96,2025-11-05 11:30:00-05:00,8849.8395,SL,-11.6948,1.0,-12.6948,-0.002725,False,all
90,MSFT,A,LONG,2025-11-10 11:15:00-05:00,9265.782791383273,60.994951871750615,2025-11-10 11:30:00-05:00,9270.415682778965,0.1253,9209.4207,46.45,4644.26,2025-11-10 12:45:00-05:00,9398.5376,TP,16.05,1.0,15.05,0.003241,True,all
91,MSFT,A,LONG,2025-11-19 12:30:00-05:00,10201.232272156974,80.94951673189246,2025-11-19 12:45:00-05:00,10206.332888293053,0.1141,10125.3834,46.59,4658.31,2025-11-19 15:30:00-05:00,10301.4843,TIME,10.8594,1.0,9.8594,0.002117,True,all
92,MSFT,A,LONG,2025-11-20 12:30:00-05:00,10456.750311190443,72.11528993680811,2025-11-20 12:45:00-05:00,10461.978686346038,0.1116,10389.8634,46.68,4667.17,2025-11-20 14:15:00-05:00,10384.6685,SL,-8.624,1.0,-9.624,-0.002062,False,all
93,MSFT,A,LONG,2025-12-03 14:15:00-05:00,10426.713315685158,66.85450959627725,2025-12-03 14:30:00-05:00,10431.926672343,0.1116,10365.0722,46.58,4656.55,2025-12-03 14:45:00-05:00,10359.8896,SL,-8.0406,1.0,-9.0406,-0.001941,False,all
