trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
135,MSFT,C,SHORT,2025-05-02 10:00:00-04:00,438.82,2.868830491462704,2025-05-02 10:15:00-04:00,438.590595,2.6398,441.4594,46.31,4630.19,2025-05-02 11:30:00-04:00,435.7328,TIME,7.5442,1.0,6.5442,0.001413,True,all
136,MSFT,C,LONG,2025-05-07 10:45:00-04:00,432.005,1.355393111875975,2025-05-07 11:00:00-04:00,432.39608999999996,2.6808,431.0407,46.37,4635.73,2025-05-07 12:15:00-04:00,434.0878,TIME,4.5353,1.0,3.5353,0.000763,True,all
137,MSFT,C,SHORT,2025-05-27 09:30:00-04:00,457.21,1.6953977332849475,2025-05-27 09:45:00-04:00,456.9164275,2.5384,458.6118,46.39,4638.27,2025-05-27 10:00:00-04:00,458.8411,SL,-4.8856,1.0,-5.8856,-0.001269,False,all
138,MSFT,C,SHORT,2025-05-29 09:30:00-04:00,459.545,1.0460916551710742,2025-05-29 09:45:00-04:00,459.26025500000003,2.5217,460.3063,46.32,4631.38,2025-05-29 10:00:00-04:00,458.139,BB_MID,2.8275,1.0,1.8275,0.000395,True,all
139,MSFT,C,SHORT,2025-05-29 10:45:00-04:00,459.78,1.0840034080357754,2025-05-29 11:00:00-04:00,459.49513750000006,2.5208,460.5791,46.33,4632.21,2025-05-29 11:45:00-04:00,456.188,BB_MID,8.3367,1.0,7.3367,0.001584,True,all
140,MSFT,C,SHORT,2025-06-05 09:30:00-04:00,465.37,0.7864214286619374,2025-06-05 09:45:00-04:00,464.89743500000003,2.4949,465.6839,46.4,4638.55,2025-06-05 10:15:00-04:00,465.9167,SL,-2.543,1.0,-3.543,-0.000764,False,all
141,MSFT,C,SHORT,2025-06-05 10:45:00-04:00,466.61,1.018689704275331,2025-06-05 11:00:00-04:00,466.456655,2.4842,467.4753,46.35,4634.01,2025-06-05 11:15:00-04:00,467.7091,SL,-3.1112,1.0,-4.1112,-0.000887,False,all
142,MSFT,C,LONG,2025-06-17 09:30:00-04:00,474.3,1.0326275671796832,2025-06-17 09:45:00-04:00,474.83729999999997,2.4376,473.8047,46.3,4628.89,2025-06-17 11:00:00-04:00,476.7015,TIME,4.5443,1.0,3.5443,0.000766,True,all
143,MSFT,C,LONG,2025-07-08 10:45:00-04:00,495.12,1.0184060760914202,2025-07-08 11:00:00-04:00,495.5426475,2.3371,494.5242,46.32,4631.44,2025-07-08 11:15:00-04:00,494.277,SL,-2.9579,1.0,-3.9579,-0.000855,False,all
144,MSFT,C,SHORT,2025-07-15 09:45:00-04:00,505.305,0.7834972322284071,2025-07-15 10:00:00-04:00,505.10732,2.2903,505.8908,46.27,4626.48,2025-07-15 10:15:00-04:00,506.1438,SL,-2.3738,1.0,-3.3738,-0.000729,False,all
145,MSFT,C,SHORT,2025-07-17 10:00:00-04:00,509.675,1.0535574950693127,2025-07-17 10:15:00-04:00,509.16529,2.2699,510.2188,46.23,4622.11,2025-07-17 10:15:00-04:00,510.474,SL,-2.9706,1.0,-3.9706,-0.000859,False,all
146,MSFT,C,LONG,2025-08-06 15:45:00-04:00,524.82,0.8751595768014547,2025-08-07 09:30:00-04:00,526.9983675,2.1908,526.1232,46.18,4617.14,2025-08-07 09:30:00-04:00,525.8601,SL,-2.4936,1.0,-3.4936,-0.000757,False,all
147,MSFT,C,LONG,2025-08-19 09:30:00-04:00,512.965,1.2715406970268919,2025-08-19 09:45:00-04:00,513.2665049999999,2.2472,511.995,46.14,4612.64,2025-08-19 10:15:00-04:00,511.739,SL,-3.4327,1.0,-4.4327,-0.000961,False,all
148,MSFT,C,LONG,2025-08-19 10:30:00-04:00,511.235,1.2644393962876168,2025-08-19 10:45:00-04:00,511.545645,2.2521,510.2812,46.08,4607.21,2025-08-19 10:45:00-04:00,510.0261,SL,-3.4222,1.0,-4.4222,-0.00096,False,all
149,MSFT,C,LONG,2025-08-19 11:00:00-04:00,509.08,1.2969656019010556,2025-08-19 11:15:00-04:00,509.504625,2.2585,508.2077,46.03,4601.79,2025-08-19 12:30:00-04:00,509.8949,TIME,0.8815,1.0,-0.1185,-2.6e-05,False,all
150,MSFT,C,LONG,2025-08-20 09:45:00-04:00,506.52,1.3823717985481063,2025-08-20 10:00:00-04:00,506.783265,2.27,505.4009,46.02,4600.67,2025-08-20 11:15:00-04:00,505.6271,TIME,-2.6246,1.0,-3.6246,-0.000788,False,all
151,MSFT,C,SHORT,2025-09-15 11:00:00-04:00,513.605,1.3936624370856465,2025-09-15 11:15:00-04:00,513.24325,2.2392,514.6369,45.97,4596.04,2025-09-15 12:30:00-04:00,513.1665,TIME,0.172,1.0,-0.828,-0.00018,False,all
152,MSFT,C,LONG,2025-09-23 09:45:00-04:00,511.7,1.1998444221146805,2025-09-23 10:00:00-04:00,511.87581,2.2443,510.676,45.95,4594.22,2025-09-23 11:15:00-04:00,510.6895,TIME,-2.6624,1.0,-3.6624,-0.000797,False,all
153,MSFT,C,LONG,2025-09-30 09:30:00-04:00,511.36,1.1194172605763326,2025-09-30 09:45:00-04:00,511.7807624999999,2.2424,510.6613,45.91,4589.55,2025-09-30 10:30:00-04:00,514.1728,BB_MID,5.364,1.0,4.364,0.000951,True,all
154,MSFT,C,LONG,2025-10-01 09:30:00-04:00,513.36,1.4505650483518857,2025-10-01 09:45:00-04:00,513.886815,2.2349,512.4362,45.94,4592.92,2025-10-01 09:45:00-04:00,512.18,SL,-3.8145,1.0,-4.8145,-0.001048,False,all
155,MSFT,C,SHORT,2025-10-03 10:30:00-04:00,519.57,1.4800788975432444,2025-10-03 10:45:00-04:00,519.46014,2.2081,520.9402,45.88,4587.1,2025-10-03 12:00:00-04:00,519.9699,TIME,-1.1255,1.0,-2.1255,-0.000463,False,all
156,MSFT,C,SHORT,2025-10-06 09:30:00-04:00,521.66,1.3102444323277285,2025-10-06 09:45:00-04:00,521.5740825,2.1977,522.8843,45.85,4583.98,2025-10-06 09:45:00-04:00,523.1458,SL,-3.454,1.0,-4.454,-0.000972,False,all
157,MSFT,C,SHORT,2025-10-06 10:00:00-04:00,522.755,1.4654913727723848,2025-10-06 10:15:00-04:00,522.688525,2.1904,524.154,45.8,4578.52,2025-10-06 10:45:00-04:00,524.4161,SL,-3.784,1.0,-4.784,-0.001045,False,all
158,MSFT,C,SHORT,2025-10-17 12:15:00-04:00,513.59,1.712282365965838,2025-10-17 12:30:00-04:00,513.633055,2.2262,515.3453,45.74,4572.74,2025-10-17 13:45:00-04:00,513.1715,TIME,1.0276,1.0,0.0276,6e-06,True,all
159,MSFT,C,LONG,2025-10-21 10:00:00-04:00,515.66,1.1180729722882525,2025-10-21 10:15:00-04:00,516.1679549999999,2.2148,515.0499,45.73,4571.77,2025-10-21 10:15:00-04:00,514.7924,SL,-3.0466,1.0,-4.0466,-0.000885,False,all
160,MSFT,C,SHORT,2025-10-24 09:30:00-04:00,524.475,1.2084490317413719,2025-10-24 09:45:00-04:00,524.487625,2.1772,525.6961,45.68,4566.72,2025-10-24 11:00:00-04:00,523.1765,TIME,2.8547,1.0,1.8547,0.000406,True,all
161,MSFT,C,SHORT,2025-10-27 09:30:00-04:00,530.115,1.4686369070968301,2025-10-27 09:45:00-04:00,529.91491,2.1553,531.3835,45.69,4567.58,2025-10-27 09:45:00-04:00,531.6492,SL,-3.7381,1.0,-4.7381,-0.001037,False,all
162,MSFT,C,SHORT,2025-10-27 10:00:00-04:00,533.27,1.5260950882620616,2025-10-27 10:15:00-04:00,532.8134600000001,2.1409,534.3396,45.63,4561.84,2025-10-27 10:30:00-04:00,534.6067,SL,-3.8392,1.0,-4.8392,-0.001061,False,all
163,MSFT,C,SHORT,2025-11-03 09:45:00-05:00,522.42,2.062183790072047,2025-11-03 10:00:00-05:00,522.3936725,2.1808,524.4559,45.57,4556.0,2025-11-03 11:15:00-05:00,518.9193,BB_MID,7.5769,1.0,6.5769,0.001444,True,all
164,MSFT,C,SHORT,2025-11-07 14:30:00-05:00,497.26,1.3006193126665264,2025-11-07 14:45:00-05:00,496.87144,2.2957,498.1721,45.63,4561.58,2025-11-07 15:45:00-05:00,498.4211,SL,-3.5576,1.0,-4.5576,-0.000999,False,all
165,MSFT,C,LONG,2025-11-11 11:00:00-05:00,502.45,1.3230566917786706,2025-11-11 11:15:00-05:00,502.8513,2.2656,501.5282,45.57,4556.02,2025-11-11 12:00:00-05:00,504.7675,BB_MID,4.3413,1.0,3.3413,0.000733,True,all
166,MSFT,C,LONG,2025-11-18 09:30:00-05:00,497.47,2.1031362748602196,2025-11-18 09:45:00-05:00,497.458605,2.2913,495.3555,45.59,4558.36,2025-11-18 09:45:00-05:00,495.1078,SL,-5.3865,1.0,-6.3865,-0.001401,False,all
167,MSFT,C,LONG,2025-11-18 10:00:00-05:00,495.72,2.399183828833558,2025-11-18 10:15:00-05:00,496.478115,2.2921,494.0789,45.52,4550.97,2025-11-18 10:15:00-05:00,493.8319,SL,-6.0655,1.0,-7.0655,-0.001553,False,all
168,MSFT,C,LONG,2025-11-18 10:30:00-05:00,490.88,2.592178913637101,2025-11-18 10:45:00-05:00,491.015385,2.3135,488.4232,45.44,4542.91,2025-11-18 11:00:00-05:00,488.179,SL,-6.5621,1.0,-7.5621,-0.001665,False,all
169,MSFT,C,SHORT,2025-11-26 09:45:00-05:00,482.82,1.984939922522053,2025-11-26 10:00:00-05:00,482.51862,2.3498,484.5036,45.35,4534.35,2025-11-26 10:30:00-05:00,484.7458,SL,-5.2335,1.0,-6.2335,-0.001375,False,all
170,MSFT,C,LONG,2025-11-26 15:45:00-05:00,485.33,1.3075647930271947,2025-11-28 09:30:00-05:00,487.613685,2.3216,486.3061,45.28,4527.11,2025-11-28 09:30:00-05:00,488.5356,BB_MID,2.1403,1.0,1.1403,0.000252,True,all
171,MSFT,C,SHORT,2025-12-05 09:45:00-05:00,481.55,1.3860744389014221,2025-12-05 10:00:00-05:00,481.389185,2.3517,482.7753,45.28,4527.25,2025-12-05 10:00:00-05:00,483.0166,SL,-3.8272,1.0,-4.8272,-0.001066,False,all
172,MSFT,C,LONG,2025-12-09 09:30:00-05:00,489.13,1.1742752452172718,2025-12-09 09:45:00-05:00,489.48462,2.3098,488.3103,45.22,4521.42,2025-12-09 09:45:00-05:00,490.9544,BB_MID,3.3949,1.0,2.3949,0.00053,True,all
173,MSFT,C,SHORT,2025-12-09 11:45:00-05:00,491.88,1.1210161169465613,2025-12-09 12:00:00-05:00,491.57409,2.3007,492.6951,45.24,4522.82,2025-12-09 12:15:00-05:00,490.23,BB_MID,3.0923,1.0,2.0923,0.000463,True,all
174,MSFT,C,LONG,2025-12-10 09:45:00-05:00,480.49,1.7095287012259404,2025-12-10 10:00:00-05:00,480.6151875,2.3537,478.9057,45.25,4523.91,2025-12-10 10:30:00-05:00,478.6662,SL,-4.5873,1.0,-5.5873,-0.001235,False,all
175,MSFT,C,SHORT,2025-12-17 12:45:00-05:00,477.95,1.346995400145588,2025-12-17 13:00:00-05:00,477.770995,2.3643,479.118,45.18,4517.32,2025-12-17 14:15:00-05:00,479.3575,SL,-3.751,1.0,-4.751,-0.001052,False,all
176,MSFT,C,SHORT,2025-12-18 09:45:00-05:00,483.345,1.6316269003826032,2025-12-18 10:00:00-05:00,483.2282650000001,2.3346,484.8599,45.13,4511.57,2025-12-18 10:00:00-05:00,485.1023,SL,-4.3752,1.0,-5.3752,-0.001191,False,all
177,MSFT,C,SHORT,2025-12-18 10:15:00-05:00,484.69,1.699004827370715,2025-12-18 10:30:00-05:00,484.467645,2.3253,486.1666,45.06,4505.2,2025-12-18 10:30:00-05:00,486.4097,SL,-4.516,1.0,-5.516,-0.001224,False,all
178,MSFT,C,SHORT,2025-12-24 10:15:00-05:00,487.8,0.694118563691192,2025-12-24 10:30:00-05:00,487.50612500000005,2.3075,488.2002,45.0,4498.68,2025-12-24 11:00:00-05:00,488.4443,SL,-2.1649,1.0,-3.1649,-0.000704,False,all
179,MSFT,C,LONG,2025-12-31 15:00:00-05:00,483.945,0.6603403344675136,2025-12-31 15:15:00-05:00,484.31703749999997,2.3205,483.6567,44.96,4494.52,2025-12-31 15:15:00-05:00,483.4149,SL,-2.0935,1.0,-3.0935,-0.000688,False,all
180,MSFT,C,LONG,2026-01-09 09:30:00-05:00,475.34,1.2914583072079229,2026-01-09 09:45:00-05:00,475.67771999999997,2.3605,474.3863,44.91,4490.42,2026-01-09 09:45:00-05:00,474.1491,SL,-3.6084,1.0,-4.6084,-0.001026,False,all
181,MSFT,C,LONG,2026-01-14 09:30:00-05:00,464.205,1.6685657303408727,2026-01-14 09:45:00-05:00,464.402085,2.4148,462.7335,44.86,4484.82,2026-01-14 10:45:00-05:00,462.5022,SL,-4.588,1.0,-5.588,-0.001246,False,all
182,MSFT,C,SHORT,2026-02-10 10:00:00-05:00,421.06,1.8460536276319222,2026-02-10 10:15:00-05:00,420.92943,2.6603,422.7755,44.79,4478.23,2026-02-10 11:30:00-05:00,420.4701,TIME,1.2219,1.0,0.2219,5e-05,True,all
183,MSFT,C,LONG,2026-02-12 10:45:00-05:00,399.91,1.8078966276945447,2026-02-12 11:00:00-05:00,400.049925,2.7987,398.242,44.78,4477.45,2026-02-12 11:15:00-05:00,398.0429,SL,-5.617,1.0,-6.617,-0.001478,False,all
184,MSFT,C,SHORT,2026-03-02 09:45:00-05:00,398.075,2.020206569846803,2026-03-02 10:00:00-05:00,397.78101000000004,2.8099,399.8012,44.71,4469.83,2026-03-02 11:00:00-05:00,400.0011,SL,-6.2382,1.0,-7.2382,-0.001619,False,all
185,MSFT,C,LONG,2026-03-03 09:30:00-05:00,395.56,1.7894943830992476,2026-03-03 09:45:00-05:00,395.5977,2.8202,393.8082,44.63,4461.59,2026-03-03 09:45:00-05:00,393.6113,SL,-5.602,1.0,-6.602,-0.00148,False,all
186,MSFT,C,LONG,2026-03-11 11:00:00-04:00,401.92,1.686304764603981,2026-03-11 11:15:00-04:00,402.17098500000003,2.7693,400.4847,44.55,4453.99,2026-03-11 12:30:00-04:00,403.1383,TIME,2.6789,1.0,1.6789,0.000377,True,all
187,MSFT,C,LONG,2026-03-13 10:45:00-04:00,398.86,1.6269742358725334,2026-03-13 11:00:00-04:00,399.34957499999996,2.7893,397.7226,44.56,4454.67,2026-03-13 11:15:00-04:00,397.5237,SL,-5.0929,1.0,-6.0929,-0.001368,False,all
188,MSFT,C,LONG,2026-03-13 11:30:00-04:00,396.475,1.6112144301063995,2026-03-13 11:45:00-04:00,396.6332175,2.804,395.022,44.49,4447.58,2026-03-13 12:45:00-04:00,394.8245,SL,-5.0716,1.0,-6.0716,-0.001365,False,all
189,MSFT,C,LONG,2026-03-18 09:30:00-04:00,397.18,1.12121077166439,2026-03-18 09:45:00-04:00,397.3735875,2.7943,396.2524,44.42,4440.51,2026-03-18 10:15:00-04:00,396.0543,SL,-3.6866,1.0,-4.6866,-0.001055,False,all
190,MSFT,C,LONG,2026-03-18 10:30:00-04:00,394.96,1.1960154844207214,2026-03-18 10:45:00-04:00,395.047425,2.8071,393.8514,44.36,4434.82,2026-03-18 12:00:00-04:00,394.7825,TIME,-0.7437,1.0,-1.7437,-0.000393,False,all
1,GOOGL,C,SHORT,2023-05-08 10:00:00-04:00,106.275,0.35662912332825064,2023-05-08 10:15:00-04:00,106.20687000000001,11.7695,106.5635,50.0,4999.0,2023-05-08 10:30:00-04:00,106.6168,SL,-4.8244,1.0,-5.8244,-0.001165,False,all
2,GOOGL,C,SHORT,2023-05-08 10:45:00-04:00,106.77,0.36120232651318,2023-05-08 11:00:00-04:00,106.716615,11.6973,107.0778,49.93,4992.18,2023-05-08 12:15:00-04:00,107.1314,SL,-4.8513,1.0,-5.8513,-0.001172,False,all
3,GOOGL,C,SHORT,2023-05-10 09:30:00-04:00,109.28,0.46741230262007044,2023-05-10 09:45:00-04:00,109.20537000000002,11.415,109.6728,49.86,4985.32,2023-05-10 10:00:00-04:00,109.7276,SL,-5.9615,1.0,-6.9615,-0.001396,False,all
4,GOOGL,C,SHORT,2023-05-16 10:00:00-04:00,117.97,0.4438864995265673,2023-05-16 10:15:00-04:00,117.86104,10.5598,118.3049,49.78,4977.36,2023-05-16 10:15:00-04:00,118.3641,SL,-5.312,1.0,-6.312,-0.001268,False,all
5,GOOGL,C,SHORT,2023-05-16 10:30:00-04:00,118.55,0.49865723683668245,2023-05-16 10:45:00-04:00,118.470735,10.49,118.9694,49.71,4970.05,2023-05-16 10:45:00-04:00,119.0289,SL,-5.8549,1.0,-6.8549,-0.001379,False,all
6,GOOGL,C,SHORT,2023-05-18 11:00:00-04:00,122.325,0.44832608457268186,2023-05-18 11:15:00-04:00,122.2538425,10.1494,122.7022,49.63,4962.2,2023-05-18 11:30:00-04:00,122.7635,SL,-5.1729,1.0,-6.1729,-0.001244,False,all
7,GOOGL,C,SHORT,2023-06-01 09:30:00-04:00,123.69,0.49872911379898915,2023-06-01 09:45:00-04:00,123.648145,10.0204,124.1469,49.56,4955.02,2023-06-01 09:45:00-04:00,124.2089,SL,-5.6195,1.0,-6.6195,-0.001336,False,all
8,GOOGL,C,SHORT,2023-06-05 09:30:00-04:00,125.76,0.4541370018463934,2023-06-05 09:45:00-04:00,125.707115,9.8411,126.1613,49.48,4947.4,2023-06-05 10:00:00-04:00,126.2243,SL,-5.09,1.0,-6.09,-0.001231,False,all
9,GOOGL,C,SHORT,2023-06-06 10:30:00-04:00,127.505,0.5014746649556826,2023-06-06 10:45:00-04:00,127.50121750000001,9.6888,128.0027,49.41,4940.31,2023-06-06 12:00:00-04:00,127.8389,TIME,-3.2716,1.0,-4.2716,-0.000865,False,all
10,GOOGL,C,SHORT,2023-06-07 09:30:00-04:00,128.56,0.51614829070849,2023-06-07 09:45:00-04:00,128.54569500000002,9.5998,129.0618,49.36,4935.04,2023-06-07 09:45:00-04:00,127.6938,BB_MID,8.1779,1.0,7.1779,0.001454,True,all
11,GOOGL,C,SHORT,2023-06-09 09:45:00-04:00,123.49,0.41763287727680193,2023-06-09 10:00:00-04:00,123.48322750000001,10.0059,123.9009,49.42,4941.22,2023-06-09 11:15:00-04:00,122.8114,TIME,6.7225,1.0,5.7225,0.001158,True,all
12,GOOGL,C,SHORT,2023-06-22 11:30:00-04:00,121.5,0.5247770259815857,2023-06-22 11:45:00-04:00,121.51921,10.1773,122.044,49.47,4945.94,2023-06-22 13:00:00-04:00,121.6908,TIME,-1.7465,1.0,-2.7465,-0.000555,False,all
13,GOOGL,C,SHORT,2023-06-28 10:30:00-04:00,119.71,0.5623133859564666,2023-06-28 10:45:00-04:00,119.64514750000001,10.3289,120.2075,49.43,4942.2,2023-06-28 10:45:00-04:00,120.2676,SL,-6.4289,1.0,-7.4289,-0.001503,False,all
14,GOOGL,C,LONG,2023-07-18 09:45:00-04:00,123.48,0.39445068899679,2023-07-18 10:00:00-04:00,123.5767575,9.9832,123.1823,49.35,4933.77,2023-07-18 10:00:00-04:00,123.1207,SL,-4.5528,1.0,-5.5528,-0.001125,False,all
15,GOOGL,C,SHORT,2023-07-19 09:30:00-04:00,124.53,0.37898591917264063,2023-07-19 09:45:00-04:00,124.48272750000001,9.8974,124.8617,49.28,4927.21,2023-07-19 10:45:00-04:00,123.7068,BB_MID,7.6794,1.0,6.6794,0.001356,True,all
16,GOOGL,C,SHORT,2023-07-27 09:30:00-04:00,132.08,0.8185766878043378,2023-07-27 09:45:00-04:00,132.223855,9.3287,133.0424,49.34,4932.89,2023-07-27 09:45:00-04:00,133.109,SL,-8.2568,1.0,-9.2568,-0.001877,False,all
17,GOOGL,C,SHORT,2023-07-27 10:00:00-04:00,132.235,0.8717574501986384,2023-07-27 10:15:00-04:00,132.1788775,9.3124,133.0506,49.24,4922.64,2023-07-27 11:30:00-04:00,131.8809,TIME,2.7748,1.0,1.7748,0.000361,True,all
18,GOOGL,C,LONG,2023-08-03 09:30:00-04:00,127.58,0.41432340036611964,2023-08-03 09:45:00-04:00,127.97395499999999,9.6199,127.5596,49.24,4923.41,2023-08-03 09:45:00-04:00,128.3708,BB_MID,3.8175,1.0,2.8175,0.000572,True,all
19,GOOGL,C,LONG,2023-08-03 10:15:00-04:00,127.68,0.4934214688791399,2023-08-03 10:30:00-04:00,127.77385499999998,9.6386,127.2804,49.26,4925.23,2023-08-03 10:30:00-04:00,128.3858,BB_MID,5.898,1.0,4.898,0.000994,True,all
20,GOOGL,C,LONG,2023-08-08 09:45:00-04:00,130.33,0.4371462768029924,2023-08-08 10:00:00-04:00,130.32012749999998,9.4577,129.883,49.3,4929.13,2023-08-08 11:00:00-04:00,129.818,SL,-4.7486,1.0,-5.7486,-0.001166,False,all
21,GOOGL,C,SHORT,2023-08-10 09:45:00-04:00,131.77,0.5294411616439311,2023-08-10 10:00:00-04:00,131.7191075,9.3445,132.2485,49.23,4922.38,2023-08-10 11:15:00-04:00,130.5903,BB_MID,10.5485,1.0,9.5485,0.00194,True,all
22,GOOGL,C,LONG,2023-08-15 10:00:00-04:00,130.09,0.39417214227324887,2023-08-15 10:15:00-04:00,130.2100725,9.4692,129.8159,49.32,4930.93,2023-08-15 10:30:00-04:00,129.751,SL,-4.3471,1.0,-5.3471,-0.001084,False,all
23,GOOGL,C,LONG,2023-08-15 10:45:00-04:00,129.825,0.3946615147865625,2023-08-15 11:00:00-04:00,129.88991249999998,9.4803,129.4953,49.26,4924.58,2023-08-15 11:45:00-04:00,130.5197,BB_MID,5.9706,1.0,4.9706,0.001009,True,all
24,GOOGL,C,SHORT,2023-08-17 09:30:00-04:00,130.37,0.5286625968783312,2023-08-17 09:45:00-04:00,130.30481500000002,9.4577,130.8335,49.3,4928.55,2023-08-17 11:00:00-04:00,130.5452,TIME,-2.2739,1.0,-3.2739,-0.000664,False,all
25,GOOGL,C,SHORT,2023-08-28 09:30:00-04:00,131.6,0.6469148343898128,2023-08-28 09:45:00-04:00,131.6991175,9.3495,132.346,49.25,4924.28,2023-08-28 11:00:00-04:00,130.4652,TIME,11.5365,1.0,10.5365,0.00214,True,all
26,GOOGL,C,SHORT,2023-08-30 14:30:00-04:00,136.215,0.4417096222235143,2023-08-30 14:45:00-04:00,136.1468925,9.0616,136.5886,49.35,4933.81,2023-08-30 15:45:00-04:00,135.968,EOD,1.6215,1.0,0.6215,0.000126,True,all
27,GOOGL,C,LONG,2023-09-05 09:30:00-04:00,134.95,0.3881335671585924,2023-09-05 09:45:00-04:00,134.99246250000002,9.1384,134.6043,49.34,4933.43,2023-09-05 10:15:00-04:00,134.537,SL,-4.1619,1.0,-5.1619,-0.001046,False,all
28,GOOGL,C,SHORT,2023-09-08 11:00:00-04:00,136.08,0.453207717809273,2023-09-08 11:15:00-04:00,136.0369475,9.0569,136.4902,49.28,4927.27,2023-09-08 12:30:00-04:00,136.2531,TIME,-1.9576,1.0,-2.9576,-0.0006,False,all
29,GOOGL,C,LONG,2023-09-26 09:30:00-04:00,129.32,0.48530958751471914,2023-09-26 09:45:00-04:00,129.294615,9.5215,128.8093,49.24,4923.31,2023-09-26 09:45:00-04:00,128.7449,SL,-5.2341,1.0,-6.2341,-0.001266,False,all
30,GOOGL,C,SHORT,2023-09-27 14:30:00-04:00,130.25,0.4469255119908712,2023-09-27 14:45:00-04:00,130.204865,9.441,130.6518,49.17,4916.08,2023-09-27 15:00:00-04:00,130.7171,SL,-4.8362,1.0,-5.8362,-0.001187,False,all
31,GOOGL,C,LONG,2023-10-03 11:00:00-04:00,132.14,0.6251483041631073,2023-10-03 11:15:00-04:00,132.1610475,9.2884,131.5359,49.1,4909.24,2023-10-03 12:30:00-04:00,132.8036,TIME,5.9679,1.0,4.9679,0.001012,True,all
32,GOOGL,C,SHORT,2023-10-06 12:00:00-04:00,137.2,0.5068543255743749,2023-10-06 12:15:00-04:00,137.14639250000002,8.958,137.6532,49.14,4913.21,2023-10-06 13:15:00-04:00,137.7221,SL,-5.1569,1.0,-6.1569,-0.001253,False,all
33,GOOGL,C,SHORT,2023-10-11 09:45:00-04:00,140.24,0.5238119463802945,2023-10-11 10:00:00-04:00,140.18986999999998,8.7507,140.7137,49.07,4906.06,2023-10-11 10:15:00-04:00,140.784,SL,-5.1994,1.0,-6.1994,-0.001264,False,all
34,GOOGL,C,SHORT,2023-10-24 09:30:00-04:00,138.43,0.5411932529381708,2023-10-24 09:45:00-04:00,138.25084,8.8604,138.792,49.0,4898.86,2023-10-24 10:00:00-04:00,138.8614,SL,-5.4101,1.0,-6.4101,-0.001308,False,all
35,GOOGL,C,SHORT,2023-10-24 10:15:00-04:00,138.935,0.5787615075456125,2023-10-24 10:30:00-04:00,138.8855225,8.8066,139.4643,48.92,4891.45,2023-10-24 11:45:00-04:00,139.1395,TIME,-2.237,1.0,-3.237,-0.000662,False,all
36,GOOGL,C,LONG,2023-10-27 09:30:00-04:00,121.16,0.7836318944623664,2023-10-27 09:45:00-04:00,121.2455925,10.0791,120.462,48.88,4887.21,2023-10-27 09:45:00-04:00,120.4017,SL,-8.5054,1.0,-9.5054,-0.001945,False,all
37,GOOGL,C,SHORT,2023-11-03 09:30:00-04:00,128.44,0.38533577168152505,2023-11-03 09:45:00-04:00,128.385775,9.4981,128.7711,48.78,4876.7,2023-11-03 09:45:00-04:00,128.8355,SL,-4.2715,1.0,-5.2715,-0.001081,False,all
38,GOOGL,C,SHORT,2023-11-10 12:00:00-05:00,131.72,0.44121634771170937,2023-11-10 12:15:00-05:00,131.65414,9.2504,132.0954,48.71,4870.43,2023-11-10 12:30:00-05:00,132.1614,SL,-4.6924,1.0,-5.6924,-0.001169,False,all
39,GOOGL,C,LONG,2023-11-17 09:30:00-05:00,135.46,0.4444484907713462,2023-11-17 09:45:00-05:00,135.52773,8.9737,135.0833,48.65,4863.74,2023-11-17 10:00:00-05:00,135.0157,SL,-4.5944,1.0,-5.5944,-0.00115,False,all
40,GOOGL,C,LONG,2023-11-17 10:15:00-05:00,135.1,0.4793106174288094,2023-11-17 10:30:00-05:00,135.19256249999998,8.9838,134.7133,48.58,4857.15,2023-11-17 10:30:00-05:00,134.6459,SL,-4.9111,1.0,-5.9111,-0.001217,False,all
41,GOOGL,C,LONG,2023-11-24 09:30:00-05:00,137.17,0.34194557516462576,2023-11-24 09:45:00-05:00,137.3036175,8.833,136.9617,48.51,4850.23,2023-11-24 10:00:00-05:00,136.8932,SL,-3.6253,1.0,-4.6253,-0.000954,False,all
42,GOOGL,C,LONG,2023-11-24 10:15:00-05:00,136.525,0.3798904623311518,2023-11-24 10:30:00-05:00,136.58826,8.869,136.2084,48.46,4844.61,2023-11-24 10:45:00-05:00,136.1403,SL,-3.9733,1.0,-4.9733,-0.001027,False,all
43,GOOGL,C,LONG,2023-12-01 09:45:00-05:00,131.015,0.4316444281263802,2023-12-01 10:00:00-05:00,131.12553,9.2271,130.6939,48.4,4838.64,2023-12-01 10:30:00-05:00,130.6285,SL,-4.5858,1.0,-5.5858,-0.001154,False,all
44,GOOGL,C,LONG,2023-12-04 09:30:00-05:00,128.795,0.5413612334993314,2023-12-04 09:45:00-05:00,128.8393875,9.3781,128.298,48.33,4832.05,2023-12-04 10:15:00-05:00,128.2339,SL,-5.6785,1.0,-6.6785,-0.001382,False,all
45,GOOGL,C,LONG,2023-12-08 09:30:00-05:00,135.2,0.6845545608223264,2023-12-08 09:45:00-05:00,135.24759,8.9195,134.563,48.25,4824.37,2023-12-08 09:45:00-05:00,134.4958,SL,-6.706,1.0,-7.706,-0.001597,False,all
